CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
ST14-001,モンキー・D・ルフィ,L,LEADER,黒,ライフ,5,5000,-,打,麦わらの一味,2,【ドン‼×1】自分のキャラすべてを、コスト+1。自分のコスト8以上のキャラがいる場合、このリーダーのパワー+1000。,,3D2Y【ST-14】,,
ST14-002,ウソップ,C,CHARACTER,黒,コスト,3,4000,1000,射,麦わらの一味,2,【ドン‼×1】【アタック時】自分のコスト8以上のキャラがいる場合、相手のコスト4以下のキャラ1枚までを、KOする。,,3D2Y【ST-14】,,
ST14-003,サンジ,SR,CHARACTER,黒,コスト,5,6000,-,打,麦わらの一味,2,【登場時】自分のコスト6以上のキャラがいる場合、相手のコスト5以下のキャラ1枚までを、KOする。,,3D2Y【ST-14】,,
ST14-004,ジンベエ,C,CHARACTER,黒,コスト,3,4000,1000,打,魚人族/タイヨウの海賊団,2,【起動メイン】【ターン1回】自分の黒の特徴《麦わらの一味》を持つキャラ1枚までを、次の相手のターン終了時まで、コスト+2。,,3D2Y【ST-14】,,
ST14-005,トニートニー・チョッパー,C,CHARACTER,黒,コスト,4,6000,1000,知,動物/麦わらの一味,2,-,,3D2Y【ST-14】,,
ST14-006,ナミ,SR,CHARACTER,黒,コスト,3,2000,1000,特,麦わらの一味,2,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】自分のコスト8以上のキャラがいて、自分の手札が6枚以下の場合、カード1枚を引く。,,3D2Y【ST-14】,,
ST14-007,ニコ・ロビン,C,CHARACTER,黒,コスト,6,7000,1000,打,麦わらの一味,2,【登場時】/【アタック時】自分のコスト8以上のキャラがいる場合、相手のキャラ1枚までを、このターン中、コスト-5。,,3D2Y【ST-14】,,
ST14-008,ハレダス,C,CHARACTER,黒,コスト,1,-,2000,知,空島,2,【起動メイン】このキャラをレストにできる：自分の黒の特徴《麦わらの一味》を持つキャラ1枚までを、次の相手のターン終了時まで、コスト+2。その後、自分のコスト8以上のキャラがいる場合、カード1枚を引き、自分の手札1枚を捨てる。,,3D2Y【ST-14】,,
ST14-009,フランキー,C,CHARACTER,黒,コスト,5,6000,1000,特,麦わらの一味,2,【ドン‼×1】【相手のターン中】自分のコスト6以上のキャラがいる場合、このキャラは相手の効果でKOされず、パワー+2000。,,3D2Y【ST-14】,,
ST14-010,ブルック,C,CHARACTER,黒,コスト,5,7000,1000,斬,麦わらの一味,2,-,,3D2Y【ST-14】,,
ST14-011,ヘラクレス,C,CHARACTER,黒,コスト,1,2000,2000,知,ボーイン列島,2,【起動メイン】このキャラをレストにできる：自分の黒の特徴《麦わらの一味》を持つキャラ1枚までを、次の相手のターン終了時まで、コスト+2。,,3D2Y【ST-14】,,
ST14-012,モンキー・D・ルフィ,C,CHARACTER,黒,コスト,8,10000,-,打,麦わらの一味,2,自分のコスト10以上のキャラがいる場合、このキャラは【速攻】を得る。(このカードは登場したターンにアタックできる),,3D2Y【ST-14】,,
ST14-013,ロロノア・ゾロ,C,CHARACTER,黒,コスト,6,8000,1000,斬,麦わらの一味,2,-,,3D2Y【ST-14】,,
ST14-014,ゴムゴムの巨人の回転弾,C,EVENT,黒,コスト,1,-,-,-,麦わらの一味,2,【カウンター】コスト8以上のキャラがいる場合、自分のリーダーかキャラ1枚までを、このバトル中、パワー+3000。,【】自分のトラッシュからコスト2以下のキャラカード1枚までを、手札に加える。,3D2Y【ST-14】,,
ST14-015,ゴムゴムの悪魔風三刀流羊肉JET六百煩悩攻城砲,C,EVENT,黒,コスト,2,-,-,-,麦わらの一味,2,【メイン】自分のリーダーかキャラ1枚までを、このターン中、パワー+3000。その後、自分のコスト8以上のキャラがいる場合、相手のコスト2以下のキャラ1枚までを、KOする。,【】自分のコスト8以上のキャラがいる場合、相手のコスト5以下のキャラ1枚までを、KOする。,3D2Y【ST-14】,,
ST14-016,仲間がいる゛よ!!!!,C,EVENT,黒,コスト,1,-,-,-,麦わらの一味,2,【メイン】カード1枚を引く。その後、自分のキャラ1枚までを、次の相手のターン終了時まで、コスト+3。,【】相手のコスト3以下のキャラ1枚までを、KOする。,3D2Y【ST-14】,,
ST14-017,サウザンド・サニー号,C,STAGE,黒,コスト,1,-,-,-,麦わらの一味,2,自分の黒の特徴《麦わらの一味》を持つキャラすべてを、コスト+1。【登場時】自分のリーダーが特徴《麦わらの一味》を持つ場合、カード1枚を引く。,,3D2Y【ST-14】,,
