CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
OP09-001,シャンクス,L,LEADER,赤,ライフ,5,5000,-,斬,四皇/赤髪海賊団,3,【ターン1回】相手がアタックした時、発動できる。相手のリーダーかキャラ1枚までを、このターン中、パワー-1000。,,スタートデッキ 赤 シャンクス【ST-23】,,
OP09-006,"""ハウリング""ガブ",C,CHARACTER,赤,コスト,5,7000,1000,特,赤髪海賊団,3,-,,スタートデッキ 赤 シャンクス【ST-23】,,
OP09-010,ボンク・パンチ,C,CHARACTER,赤,コスト,4,5000,1000,打,赤髪海賊団,3,【登場時】自分の手札から「モンスター」1枚までを、登場させる。【ドン‼×1】【アタック時】このキャラは、このターン中、パワー+2000。,,スタートデッキ 赤 シャンクス【ST-23】,,
OP09-011,ホンゴウ,UC,CHARACTER,赤,コスト,3,3000,2000,打,赤髪海賊団,3,【起動メイン】このキャラをレストにできる：自分のリーダーが特徴《赤髪海賊団》を持つ場合、相手のキャラ1枚までを、このターン中、パワー-2000。,,スタートデッキ 赤 シャンクス【ST-23】,,
OP09-012,モンスター,C,CHARACTER,赤,コスト,3,4000,1000,打,動物/赤髪海賊団,3,自分のキャラの「ボンク・パンチ」が効果でKOされる場合、代わりにこのキャラをトラッシュに置いてもよい。,,スタートデッキ 赤 シャンクス【ST-23】,,
OP09-013,ヤソップ,R,CHARACTER,赤,コスト,5,6000,1000,射,赤髪海賊団,3,【登場時】自分のリーダー1枚までを、次の相手のターン終了時まで、パワー+1000。【ドン‼×1】【アタック時】相手のキャラ1枚までを、このターン中、パワー-1000。,,スタートデッキ 赤 シャンクス【ST-23】,,
OP09-014,ライムジュース,UC,CHARACTER,赤,コスト,3,3000,2000,特,赤髪海賊団,3,【登場時】相手のパワー4000以下のキャラ1枚までは、このターン中、【ブロッカー】を発動できない。,,スタートデッキ 赤 シャンクス【ST-23】,,
OP09-015,ラッキー・ルウ,R,CHARACTER,赤,コスト,4,5000,1000,射,赤髪海賊団,3,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【KO時】自分のリーダーが特徴《赤髪海賊団》を持つ場合、相手の元々のパワー6000以下のキャラ1枚までを、KOする。,,スタートデッキ 赤 シャンクス【ST-23】,,
OP09-016,ロックスター,C,CHARACTER,赤,コスト,4,6000,1000,斬,赤髪海賊団,3,-,,スタートデッキ 赤 シャンクス【ST-23】,,
OP09-020,来い…!!!おれ達が相手をしてやる!!!,R,EVENT,赤,コスト,1,-,-,-,四皇/赤髪海賊団,3,【メイン】自分のデッキの上から5枚を見て、「来い…!!!おれ達が相手をしてやる!!!」以外の特徴《赤髪海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【トリガー】カード1枚を引く。,スタートデッキ 赤 シャンクス【ST-23】,,
ST23-001,ウタ,SR,CHARACTER,赤,コスト,6,4000,2000,特,FILM,3,手札のこのカードは、自分のパワー10000以上のキャラがいる場合、コスト-4。【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,スタートデッキ 赤 シャンクス【ST-23】,,
ST23-002,シャンクス,SR,CHARACTER,赤,コスト,9,10000,-,斬,四皇/赤髪海賊団,3,手札のこのカードは、相手の元々のパワー8000以上のキャラがいる場合、コスト-3。【登場時】自分のリーダーが特徴《赤髪海賊団》を持つか「ウタ」の場合、自分のリーダーを、次の相手のエンドフェイズ終了時まで、パワー+2000。,,スタートデッキ 赤 シャンクス【ST-23】,,
ST23-003,ベン・ベックマン,C,CHARACTER,赤,コスト,4,5000,1000,射,赤髪海賊団,3,【登場時】自分の手札1枚を捨てることができる：自分のリーダーが特徴《赤髪海賊団》を持つ場合、相手の元々のパワー4000以下のキャラ1枚までを、KOする。,,スタートデッキ 赤 シャンクス【ST-23】,,
ST23-004,モンキー・Ｄ・ルフィ,C,CHARACTER,赤,コスト,1,2000,1000,打,FILM/超新星/麦わらの一味,3,【起動メイン】自分のドン‼1枚とこのキャラをレストにできる：相手のキャラ1枚までを、このターン中、パワー-1000。,,スタートデッキ 赤 シャンクス【ST-23】,,
ST23-005,ヤソップ,C,CHARACTER,赤,コスト,1,1000,1000,射,赤髪海賊団,3,【起動メイン】【ターン1回】自分のリーダーかキャラ1枚にレストのドン!!1枚までを、付与する。,,スタートデッキ 赤 シャンクス【ST-23】,,
