CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
OP09-081,マーシャル・Ｄ・ティーチ,L,LEADER,黒,ライフ,5,5000,-,特,四皇/黒ひげ海賊団,3,自分の【登場時】効果は無効になる。【起動メイン】自分の手札1枚を捨てることができる：次の相手のターン終了時まで、相手の【登場時】効果は無効になる。,,スタートデッキ 黒 マーシャル・Ｄ・ティーチ【ST-27】,dummy.gif,
OP09-083,ヴァン・オーガー,R,CHARACTER,黒,コスト,5,6000,1000,射,黒ひげ海賊団,3,【起動メイン】このキャラをレストにできる：自分のリーダーが特徴《黒ひげ海賊団》を持つ場合、相手のキャラ1枚までを、このターン中、コスト-3。【KO時】カード1枚を引く。,,スタートデッキ 黒 マーシャル・Ｄ・ティーチ【ST-27】,dummy.gif,
OP09-086,ジーザス・バージェス,R,CHARACTER,黒,コスト,4,5000,1000,打,黒ひげ海賊団,3,このキャラは相手の効果でKOされない。自分のリーダーが特徴《黒ひげ海賊団》を持つ場合、このキャラは、自分のトラッシュ4枚につき、パワー+1000。,,スタートデッキ 黒 マーシャル・Ｄ・ティーチ【ST-27】,dummy.gif,
OP09-088,シリュウ,UC,CHARACTER,黒,コスト,3,4000,2000,斬,黒ひげ海賊団,3,【ドン‼×1】【アタック時】自分の手札2枚を捨てることができる：カード2枚を引く。,,スタートデッキ 黒 マーシャル・Ｄ・ティーチ【ST-27】,dummy.gif,
OP09-089,ストロンガー,UC,CHARACTER,黒,コスト,1,-,2000,知,動物/黒ひげ海賊団,3,【起動メイン】自分の手札1枚を捨て、このキャラをトラッシュに置くことができる：自分のリーダーが特徴《黒ひげ海賊団》を持つ場合、カード1枚を引く。その後、相手のキャラ1枚までを、このターン中、コスト-2。,,スタートデッキ 黒 マーシャル・Ｄ・ティーチ【ST-27】,dummy.gif,
OP09-090,ドクQ,R,CHARACTER,黒,コスト,2,-,1000,特,黒ひげ海賊団,3,【起動メイン】このキャラをレストにできる：自分のリーダーが特徴《黒ひげ海賊団》を持つ場合、相手のコスト1以下のキャラ1枚までを、KOする。【KO時】カード1枚を引く。,,スタートデッキ 黒 マーシャル・Ｄ・ティーチ【ST-27】,dummy.gif,
OP09-091,バスコ・ショット,C,CHARACTER,黒,コスト,2,2000,1000,特,黒ひげ海賊団,3,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,スタートデッキ 黒 マーシャル・Ｄ・ティーチ【ST-27】,dummy.gif,
OP09-095,ラフィット,R,CHARACTER,黒,コスト,1,1000,1000,打,黒ひげ海賊団,3,【起動メイン】自分のドン‼1枚とこのキャラをレストにできる：自分のデッキの上から5枚を見て、特徴《黒ひげ海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,スタートデッキ 黒 マーシャル・Ｄ・ティーチ【ST-27】,dummy.gif,
OP09-099,ハチノス,C,STAGE,黒,コスト,1,-,-,-,黒ひげ海賊団,3,【起動メイン】自分の手札1枚を捨て、このステージをレストにできる：自分のデッキの上から3枚を見て、特徴《黒ひげ海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,スタートデッキ 黒 マーシャル・Ｄ・ティーチ【ST-27】,dummy.gif,
OP10-084,サンファン・ウルフ,C,CHARACTER,黒,コスト,5,7000,1000,特,巨人族/黒ひげ海賊団,3,-,,スタートデッキ 黒 マーシャル・Ｄ・ティーチ【ST-27】,dummy.gif,
ST27-001,アバロ・ピサロ,C,CHARACTER,黒,コスト,1,1000,1000,特,黒ひげ海賊団,3,【起動メイン】【ターン1回】自分の「ハチノス」1枚をレストにできる：自分のリーダーが特徴《黒ひげ海賊団》を持つ場合、このキャラは、このターン中、パワー+4000。【KO時】カード1枚を引く。,,スタートデッキ 黒 マーシャル・Ｄ・ティーチ【ST-27】,dummy.gif,
ST27-002,カタリーナ・デボン,C,CHARACTER,黒,コスト,1,1000,2000,特,黒ひげ海賊団,3,【起動メイン】このキャラをトラッシュに置くことができる：自分のリーダーが特徴《黒ひげ海賊団》を持つ場合、相手のキャラ1枚までを、このターン中、コスト-1。【KO時】カード1枚を引く。,,スタートデッキ 黒 マーシャル・Ｄ・ティーチ【ST-27】,dummy.gif,
ST27-003,クザン,SR,CHARACTER,黒,コスト,6,6000,1000,特,黒ひげ海賊団/元海軍,3,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【KO時】自分のトラッシュからコスト5以下の特徴《黒ひげ海賊団》を持つキャラカード1枚までを、レストで登場させる。,,スタートデッキ 黒 マーシャル・Ｄ・ティーチ【ST-27】,dummy.gif,
ST27-004,サンファン・ウルフ,C,CHARACTER,黒,コスト,4,6000,1000,打,巨人族/黒ひげ海賊団,3,自分のリーダーが特徴《黒ひげ海賊団》を持つ場合、このキャラは【ブロッカー】を得て、自分のトラッシュ4枚につき、コスト+1。(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】自分の手札1枚を捨てる。,,スタートデッキ 黒 マーシャル・Ｄ・ティーチ【ST-27】,dummy.gif,
ST27-005,マーシャル・Ｄ・ティーチ,SR,CHARACTER,黒,コスト,7,8000,-,特,四皇/黒ひげ海賊団,3,【起動メイン】このキャラをレストにできる：コスト3以下のキャラ1枚までを、KOする。【KO時】自分のトラッシュから黒のカード1枚までを、手札に加える。,,スタートデッキ 黒 マーシャル・Ｄ・ティーチ【ST-27】,dummy.gif,
