CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
EB04-061,モンキー・Ｄ・ルフィ,SEC,CHARACTER,黄,コスト,10,12000,-,打,エッグヘッド/四皇/麦わらの一味,X,手札のこのカードは、自分のライフが1枚以下の場合、コスト-1。【登場時】自分の手札1枚を捨てることができる：自分のリーダーを、次の相手のエンドフェイズ終了時まで、パワー+2000。その後、このキャラは、次の相手のエンドフェイズ終了時まで、【ブロッカー】を得る。,,ブースターパック 世界最強の戦士【OP-17】,dummy.gif,
OP17-001,エドワード・ニューゲート,L,LEADER,赤,ライフ,5,5000,-,特,四皇/白ひげ海賊団,5,【相手のアタック時】【ターン1回】自分の手札1枚を捨てることができる：自分のリーダーかキャラ1枚までを、このバトル中、パワー+4000。,,ブースターパック 世界最強の戦士【OP-17】,dummy.gif,
OP17-001,エドワード・ニューゲート,L,LEADER,赤,ライフ,5,5000,-,特,四皇/白ひげ海賊団,5,【相手のアタック時】【ターン1回】自分の手札1枚を捨てることができる：自分のリーダーかキャラ1枚までを、このバトル中、パワー+4000。,,ブースターパック 世界最強の戦士【OP-17】,dummy.gif,
OP17-002,アトモス,C,CHARACTER,赤,コスト,4,6000,-,斬,白ひげ海賊団,5,【相手のターン中】このキャラのパワー+3000。,,ブースターパック 世界最強の戦士【OP-17】,dummy.gif,
OP17-003,イゾウ,R,CHARACTER,赤,コスト,4,6000,-,射,ワノ国/白ひげ海賊団,5,【速攻：キャラ】【登場時】自分のリーダーが「エドワード・ニューゲート」か特徴《ワノ国》を持つ場合、相手のレストのキャラ1枚までを、このターン中、パワー-6000。,,ブースターパック 世界最強の戦士【OP-17】,dummy.gif,
OP17-004,イヌアラシ＆ネコマムシ,C,CHARACTER,赤,コスト,3,2000,2000,斬,ミンク族/ワノ国/白ひげ海賊団,5,【登場時】自分の特徴《ワノ国》か『白ひげ海賊団』を含む特徴を持つキャラ1枚までは、このターン中、【速攻】を得る。(このカードは登場したターンにアタックできる),,ブースターパック 世界最強の戦士【OP-17】,dummy.gif,
OP17-005,エドワード・ニューゲート,SR,CHARACTER,赤,コスト,10,12000,-,特,四皇/白ひげ海賊団,X,手札のこのカードは、相手のパワー10000以上のキャラがいる場合、コスト-4。【登場時】自分の単色のリーダーを、次の相手のエンドフェイズ終了時まで、元々のパワー8000にする。,,ブースターパック 世界最強の戦士【OP-17】,dummy.gif,
OP17-005,エドワード・ニューゲート,SR,CHARACTER,赤,コスト,10,12000,-,特,四皇/白ひげ海賊団,X,手札のこのカードは、相手のパワー10000以上のキャラがいる場合、コスト-4。【登場時】自分の単色のリーダーを、次の相手のエンドフェイズ終了時まで、元々のパワー8000にする。,,ブースターパック 世界最強の戦士【OP-17】,dummy.gif,
OP17-005,エドワード・ニューゲート,SR,CHARACTER,赤,コスト,10,12000,-,特,四皇/白ひげ海賊団,X,手札のこのカードは、相手のパワー10000以上のキャラがいる場合、コスト-4。【登場時】自分の単色のリーダーを、次の相手のエンドフェイズ終了時まで、元々のパワー8000にする。,,ブースターパック 世界最強の戦士【OP-17】,dummy.gif,
OP17-006,キングデュー,C,CHARACTER,赤,コスト,7,8000,2000,打,白ひげ海賊団,5,-,,ブースターパック 世界最強の戦士【OP-17】,dummy.gif,
OP17-006,キングデュー,C,CHARACTER,赤,コスト,7,8000,2000,打,白ひげ海賊団,5,-,,ブースターパック 世界最強の戦士【OP-17】,dummy.gif,
OP17-007,光月おでん,R,CHARACTER,赤,コスト,7,8000,-,斬,ワノ国/光月家/白ひげ海賊団,5,【登場時】自分のリーダーが「エドワード・ニューゲート」か特徴《ワノ国》を持つ場合、自分の手札からパワー6000以下の、特徴《ワノ国》か『白ひげ海賊団』を含む特徴を持つキャラカード1枚までを、登場させる。,,ブースターパック 世界最強の戦士【OP-17】,dummy.gif,
