CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
ST29-001,モンキー・Ｄ・ルフィ,L,LEADER,黄,ライフ,6,5000,-,打,エッグヘッド/四皇/麦わらの一味,4,【アタック時】自分のライフが2枚以下の場合、カード1枚を引き、自分の手札1枚を捨てる。,,スタートデッキ EGGHEAD【ST-29】,,
ST29-002,ウソップ,C,CHARACTER,黄,コスト,3,4000,1000,射,エッグヘッド/麦わらの一味,4,【登場時】/【アタック時】相手のライフの枚数以下のコストを持つ相手のキャラ1枚までを、レストにする。,,スタートデッキ EGGHEAD【ST-29】,,
ST29-003,カク,C,CHARACTER,黄,コスト,4,5000,1000,斬,エッグヘッド/CP0,4,自分のライフの枚数が相手のライフの枚数以下の場合、このキャラのパワー+1000。,【トリガー】相手のコスト3以下のキャラ1枚までを、KOする。,スタートデッキ EGGHEAD【ST-29】,,
ST29-004,サンジ,SR,CHARACTER,黄,コスト,4,5000,1000,打,エッグヘッド/麦わらの一味,4,【登場時】自分のデッキの上から4枚を見て、特徴《麦わらの一味》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【トリガー】自分の手札1枚を捨てることができる：このカードを登場させる。,スタートデッキ EGGHEAD【ST-29】,,
ST29-005,ジンベエ,C,CHARACTER,黄,コスト,6,5000,2000,打,魚人族/エッグヘッド/麦わらの一味,4,-,【トリガー】自分のリーダーが「モンキー・Ｄ・ルフィ」の場合、このカードを登場させる。,スタートデッキ EGGHEAD【ST-29】,,
ST29-006,ステューシー,C,CHARACTER,黄,コスト,6,7000,2000,特,エッグヘッド,4,-,,スタートデッキ EGGHEAD【ST-29】,,
ST29-007,トニートニー・チョッパー,C,CHARACTER,黄,コスト,4,5000,1000,知,動物/エッグヘッド/麦わらの一味,4,【KO時】自分のライフの上か下から1枚を手札に加えることができる：自分の手札1枚までを、ライフの上に加える。,【トリガー】自分の「モンキー・Ｄ・ルフィ」を、このターン中、パワー+2000。,スタートデッキ EGGHEAD【ST-29】,,
ST29-008,ナミ,C,CHARACTER,黄,コスト,3,1000,1000,特,エッグヘッド/麦わらの一味,4,自分の特徴《エッグヘッド》を持つキャラが相手の効果でKOされる場合、代わりに自分のライフの上から1枚を表向きにできる。,【トリガー】自分のリーダーが「モンキー・Ｄ・ルフィ」の場合、このカードを登場させる。,スタートデッキ EGGHEAD【ST-29】,,
ST29-009,ニコ・ロビン,C,CHARACTER,黄,コスト,4,2000,2000,打,エッグヘッド/麦わらの一味,4,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),【トリガー】自分のリーダーが「モンキー・Ｄ・ルフィ」の場合、このカードを登場させる。,スタートデッキ EGGHEAD【ST-29】,,
ST29-010,フランキー,C,CHARACTER,黄,コスト,5,6000,2000,射,エッグヘッド/麦わらの一味,4,-,,スタートデッキ EGGHEAD【ST-29】,,
ST29-011,ブルック,C,CHARACTER,黄,コスト,2,2000,1000,斬,エッグヘッド/麦わらの一味,4,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,スタートデッキ EGGHEAD【ST-29】,,
ST29-012,モンキー・Ｄ・ルフィ,C,CHARACTER,黄,コスト,1,-,1000,打,エッグヘッド/四皇/麦わらの一味,4,【起動メイン】【ターン1回】自分の「モンキー・D・ルフィ」1枚にレストのドン‼1枚までを、付与する。,【トリガー】このカードを登場させる。,スタートデッキ EGGHEAD【ST-29】,,
ST29-013,ロブ・ルッチ,C,CHARACTER,黄,コスト,5,6000,1000,打,エッグヘッド/CP0,4,-,【トリガー】お互いのライフの合計枚数以下のコストを持つ相手のキャラ1枚までを、KOする。,スタートデッキ EGGHEAD【ST-29】,,
ST29-014,ロロノア・ゾロ,SR,CHARACTER,黄,コスト,6,8000,-,斬,エッグヘッド/麦わらの一味,4,【速攻：キャラ】(このカードは登場したターンにキャラへアタックできる)【起動メイン】【ターン1回】自分の手札から【トリガー】を持つカード1枚を捨てることができる：カード1枚を引き、自分のリーダーかキャラ1枚にレストのドン‼1枚までを、付与する。,,スタートデッキ EGGHEAD【ST-29】,,
ST29-015,温度レアァストライク!!!,C,EVENT,黄,コスト,1,-,-,-,エッグヘッド/麦わらの一味,4,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+2000。その後、自分のライフが1枚以下の場合、相手のリーダーかキャラ1枚までを、このターン中、パワー-2000。,【トリガー】カード1枚を引く。,スタートデッキ EGGHEAD【ST-29】,,
ST29-016,黄猿‼おれ達は2年前の100倍強ェぞ,C,EVENT,黄,コスト,1,-,-,-,エッグヘッド/四皇/麦わらの一味,4,【メイン】自分の「モンキー・Ｄ・ルフィ」1枚までは、このターン中、【ブロック不可】を得る。(このカードはブロックされない)【カウンター】自分のリーダーを、このバトル中、パワー+3000。,,スタートデッキ EGGHEAD【ST-29】,,
ST29-017,死・獅子歌歌,C,EVENT,黄,コスト,2,-,-,-,エッグヘッド/麦わらの一味,4,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+4000。その後、自分のライフが2枚以下の場合、相手のコスト3以下のキャラ1枚までを、KOする。,【トリガー】カード2枚を引き、自分の手札1枚を捨てる。,スタートデッキ EGGHEAD【ST-29】,,
