CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
OP02-028,ウソップ,C,CHARACTER,緑,コスト,3,5000,1000,射,FILM/麦わらの一味,1,-,,Side ウタ【ST-11】,,
OP02-033,ジンベエ,C,CHARACTER,緑,コスト,2,4000,1000,打,FILM/魚人族/麦わらの一味,1,-,,Side ウタ【ST-11】,,
OP02-034,トニートニー・チョッパー,UC,CHARACTER,緑,コスト,2,2000,2000,知,FILM/動物/麦わらの一味,1,【ドン!!×1】【アタック時】相手のコスト2以下のキャラ1枚までを、レストにする。,,Side ウタ【ST-11】,,
OP02-035,トラファルガー・ロー,C,CHARACTER,緑,コスト,2,3000,1000,斬,FILM/超新星/ハートの海賊団,1,【起動メイン】➀(コストエリアのドン!!を指定の数レストにできる)，このキャラを持ち主の手札に戻すことができる：自分の手札からコスト3のキャラ1枚までを、登場させる。,,Side ウタ【ST-11】,,
OP02-037,ニコ・ロビン,UC,CHARACTER,緑,コスト,3,4000,1000,打,FILM/麦わらの一味,1,【登場時】自分の手札からコスト2以下の特徴《FILM》か《麦わらの一味》を持つキャラカード1枚までを、登場させる。,,Side ウタ【ST-11】,,
OP02-039,フランキー,C,CHARACTER,緑,コスト,5,7000,1000,特,FILM/麦わらの一味,1,-,,Side ウタ【ST-11】,,
OP02-040,ブルック,R,CHARACTER,緑,コスト,4,5000,1000,斬,FILM/麦わらの一味,1,【登場時】自分の手札からコスト3以下の特徴《FILM》か《麦わらの一味》を持つキャラカード1枚までを、登場させる。,,Side ウタ【ST-11】,,
OP02-041,モンキー・Ｄ・ルフィ,R,CHARACTER,緑,コスト,7,7000,-,打,FILM/超新星/麦わらの一味,1,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】自分の手札からコスト4以下の特徴《FILM》か《麦わらの一味》を持つキャラカード1枚までを、登場させる。,,Side ウタ【ST-11】,,
OP02-043,ロロノア・ゾロ,C,CHARACTER,緑,コスト,4,6000,1000,斬,FILM/超新星/麦わらの一味,1,-,,Side ウタ【ST-11】,,
OP02-045,三刀流 鬼斬り,C,EVENT,緑,コスト,3,-,-,-,FILM/超新星/麦わらの一味,1,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+6000。その後、自分の手札からコスト3以下の元々の効果のないキャラカード1枚までを、登場させる。,【トリガー】相手のリーダーかコスト5以下のキャラ1枚までを、レストにする。,Side ウタ【ST-11】,,
ST11-001,ウタ,L,LEADER,緑,ライフ,5,5000,-,特,FILM,2,【ドン!!×1】【アタック時】【ターン1回】自分のデッキの上から1枚を公開し、特徴《FILM》を持つカード1枚までを、手札に加える。その後、残りをデッキの下に置く。,,Side ウタ【ST-11】,,
ST11-002,ウタ,SR,CHARACTER,緑,コスト,3,4000,1000,特,FILM,2,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【自分のターン終了時】自分の手札からイベント1枚を捨てることができる：自分の特徴《FILM》を持つキャラ1枚までを、アクティブにする。,,Side ウタ【ST-11】,,
ST11-003,逆光,C,EVENT,緑,コスト,2,-,-,-,音楽/FILM,2,【メイン】自分のリーダーが「ウタ」の場合、以下から1つを選ぶ。・相手のコスト5以下のキャラ1枚までを、レストにする。・相手のレストのコスト5以下のキャラ1枚までを、KOする。,,Side ウタ【ST-11】,,
ST11-004,新時代,SR,EVENT,緑,コスト,1,-,-,-,音楽/FILM,2,【メイン】自分のリーダーが「ウタ」の場合、自分のデッキの上から3枚を見て、「新時代」以外の特徴《FILM》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置き、自分のドン!!1枚までを、アクティブにする。,,Side ウタ【ST-11】,,
ST11-005,私は最強,C,EVENT,緑,コスト,3,-,-,-,音楽/FILM,2,【メイン】自分のリーダーの「ウタ」1枚までを、アクティブにする。,【トリガー】自分のリーダーかキャラ1枚までを、このターン中、パワー+1000。,Side ウタ【ST-11】,,
