CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
OP16-001,ポートガス・Ｄ・エース,L,LEADER,赤,ライフ,5,5000,-,特,白ひげ海賊団,5,【起動メイン】【ターン1回】自分のパワー8000以上の、「モンキー・Ｄ・ルフィ」か『白ひげ海賊団』を含む特徴を持つキャラ1枚までは、このターン中、【速攻】を得る。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-002,イゾウ,UC,CHARACTER,赤,コスト,1,2000,1000,射,ワノ国/白ひげ海賊団,5,【登場時】自分の手札からパワー8000のキャラカード1枚を公開できる：カード1枚を引く。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-003,エドワード・ニューゲート,SR,CHARACTER,赤,コスト,8,10000,-,特,四皇/白ひげ海賊団,5,【自分のターン中】自分のリーダーは【ダブルアタック】を得て、パワー+2000。【登場時】自分の手札からパワー8000のキャラカード2枚を公開できる：相手のキャラ1枚までを、このターン中、パワー-6000。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-004,クリエル,C,CHARACTER,赤,コスト,7,8000,2000,射,白ひげ海賊団,5,-,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-005,サッチ,UC,CHARACTER,赤,コスト,8,8000,1000,斬,白ひげ海賊団,5,手札のこのカードは、自分のパワー8000以上の『白ひげ海賊団』を含む特徴を持つキャラがいる場合、コスト-3。【ブロッカー】,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-006,シャンクス,C,CHARACTER,赤,コスト,4,5000,2000,斬,四皇/赤髪海賊団,5,【登場時】自分のドン!!2枚をレストにできる：相手のパワー4000以下のキャラ1枚までを、KOする。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-007,ジョズ,UC,CHARACTER,赤,コスト,7,8000,-,打,白ひげ海賊団,5,【ブロッカー】【登場時】自分の手札からパワー8000のキャラカード1枚を公開できる：相手のキャラ1枚までを、このターン中、パワー-1000。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-008,スクアード,C,CHARACTER,赤,コスト,5,7000,-,斬,白ひげ海賊団傘下,5,【登場時】自分の元々のパワー10000のキャラ1枚をトラッシュに置くことができる：相手のパワー8000以下のキャラ1枚までを、KOする。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-009,スピード・ジル,C,CHARACTER,赤,コスト,4,5000,1000,斬,白ひげ海賊団,5,【登場時】自分の手札からパワー8000のキャラカード1枚を捨てることができる：このキャラは、次の相手のエンドフェイズ終了時まで、【速攻】を得て、パワー+2000。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-010,ナミュール,UC,CHARACTER,赤,コスト,1,2000,2000,打,魚人族/白ひげ海賊団,5,【登場時】自分の手札からパワー8000のキャラカード1枚を公開できる：相手の元々のパワー2000以下のキャラ1枚までを、KOする。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-011,ビスタ,R,CHARACTER,赤,コスト,6,8000,-,斬,白ひげ海賊団,5,【登場時】自分の手札からパワー8000のキャラカード1枚を公開できる：カード1枚を引く。【ドン!!×1】【アタック時】相手の元々のパワー2000以下のキャラ2枚までを、KOする。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-012,ベン・ベックマン,R,CHARACTER,赤,コスト,5,6000,1000,射,赤髪海賊団,5,【ブロッカー】【登場時】自分のドン!!1枚をレストにできる：自分のリーダーが特徴《赤髪海賊団》を持ち、自分の場のドン!!が10枚ある場合、自分の手札から「シャンクス」1枚までを、登場させる。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-013,マクガイ,C,CHARACTER,赤,コスト,6,8000,-,斬,白ひげ海賊団傘下,5,【KO時】相手の元々のパワー8000以下のキャラ1枚までを、KOする。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-014,マルコ,R,CHARACTER,赤,コスト,6,8000,-,特,白ひげ海賊団,5,自分のキャラが相手の効果で場を離れる場合、代わりにこのキャラをKOできる。【KO時】自分の手札からパワー8000のキャラカード1枚を捨てることができる：このキャラカードをトラッシュから登場させる。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-015,モンキー・Ｄ・ルフィ,SR,CHARACTER,赤,コスト,4,6000,-,打,インペルダウン/麦わらの一味,5,手札のこのカードは、自分のリーダーが『エース』を含むカード名で、自分の場のドン!!が6枚以上ある場合、コスト-2。【相手のアタック時】自分の手札からパワー8000のキャラカード1枚を捨てることができる：自分のリーダーとこのキャラを、このターン中、元々のパワー7000にする。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-016,ランバ,C,CHARACTER,赤,コスト,6,8000,1000,斬,白ひげ海賊団傘下,5,-,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-017,リトルオーズJr.,R,CHARACTER,赤,コスト,4,8000,1000,打,巨人族/白ひげ海賊団傘下,5,自分のコスト8以上の『白ひげ海賊団』を含む特徴を持つキャラがいない場合、このキャラのパワー-4000。【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-018,ロックスター,C,CHARACTER,赤,コスト,1,2000,2000,斬,赤髪海賊団,5,【ターン1回】自分の特徴《赤髪海賊団》を持つキャラがKOされる場合、代わりに自分の手札からパワー6000以上のキャラカード1枚を捨てることができる。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-019,おれ達の力を見せてやれ!!!,C,EVENT,赤,コスト,9,-,-,-,白ひげ海賊団,5,【メイン】自分の手札からパワー8000の『白ひげ海賊団』を含む特徴を持つキャラカード2枚までを、登場させる。,【】自分のリーダーを、このターン中、パワー+1000。,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-020,おれと共に来る者は命を捨ててついて来い!!!,UC,EVENT,赤,コスト,-,-,-,-,四皇/白ひげ海賊団,5,【メイン】自分のドン!!1枚をレストにし、自分の手札からパワー8000のキャラカード1枚を公開できる：カード1枚を引く。【カウンター】自分の手札1枚を捨てることができる：自分のリーダーかキャラ1枚までを、このバトル中、パワー+3000。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-021,モビー・ディック号,R,STAGE,赤,コスト,1,-,-,-,白ひげ海賊団,5,【登場時】自分のリーダーが特徴《白ひげ海賊団》を持つ場合、自分のデッキの上から3枚を見て、カード1枚までを手札に加える。その後、残りを好きな順番でデッキの下に置く。【起動メイン】このステージをトラッシュに置くことができる：自分のリーダーかキャラ1枚にレストのドン!!1枚までを、付与する。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-022,モンキー・Ｄ・ルフィ,L,LEADER,緑/青,ライフ,4,5000,-,打,インペルダウン/麦わらの一味,5,【起動メイン】【ターン1回】自分のキャラが特徴《インペルダウン》を持つキャラのみの場合、自分のドン!!2枚までを、アクティブにする。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-023,アーロン,C,CHARACTER,緑,コスト,1,3000,1000,斬,魚人族/インペルダウン/タイヨウの海賊団,5,-,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-024,イナズマ,UC,CHARACTER,緑,コスト,2,1000,1000,斬,インペルダウン/革命軍,5,このキャラが相手の効果でKOされた時、相手のキャラ1枚までを、レストにする。【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-025,ウサッコフ,UC,CHARACTER,緑,コスト,2,3000,2000,打,インペルダウン,5,【アタック時】自分の「ツノッコフ」がいる場合、自分の手札からコスト2以下のキャラカード1枚までを、登場させる。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-026,エンポリオ・イワンコフ,SR,CHARACTER,緑,コスト,4,4000,1000,特,インペルダウン/革命軍,5,【登場時】自分のデッキの上から3枚を見て、特徴《インペルダウン》を持つカード1枚までを公開し、手札に加え、残りを好きな順番でデッキの下に置く。その後、自分の手札からコスト2以下のキャラカード1枚までを、登場させる。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-027,ジンベエ,R,CHARACTER,緑,コスト,2,2000,2000,打,魚人族/インペルダウン/タイヨウの海賊団,5,【ドン!!×1】このキャラのパワー+2000。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-028,スモーカー,C,CHARACTER,緑,コスト,6,7000,2000,特,海軍,5,-,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-029,ツノッコフ,UC,CHARACTER,緑,コスト,2,3000,2000,射,インペルダウン,5,【アタック時】自分の「ウサッコフ」がいる場合、自分の手札からコスト2以下のキャラカード1枚までを、登場させる。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
OP16-030,トラファルガー・ロー,R,CHARACTER,緑,コスト,8,9000,-,斬,超新星/ハートの海賊団,5,【登場時】相手のレストのキャラ1枚までは、次の相手のリフレッシュフェイズでアクティブにならない。【自分のターン終了時】自分のコスト5以下の緑のキャラすべてを、アクティブにする。,,ブースターパック 決戦の刻【OP-16】,dummy.gif,
