CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
OP03-099,シャーロット・カタクリ,L,LEADER,黄,ライフ,5,5000,-,打,ビッグ・マム海賊団,1,【ドン‼×1】【アタック時】自分か相手のライフの上から1枚までを見て、ライフの上か下に置く。その後、このリーダーは、このバトル中、パワー+1000。,,スタートデッキ 黄 シャーロット・カタクリ【ST-20】,,
OP03-106,シャーロット・オペラ,C,CHARACTER,黄,コスト,4,6000,1000,特,ビッグ・マム海賊団,1,-,,スタートデッキ 黄 シャーロット・カタクリ【ST-20】,,
OP03-107,シャーロット・ガレット,C,CHARACTER,黄,コスト,2,2000,1000,特,ビッグ・マム海賊団,1,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,スタートデッキ 黄 シャーロット・カタクリ【ST-20】,,
OP03-110,シャーロット・スムージー,R,CHARACTER,黄,コスト,4,5000,1000,特,ビッグ・マム海賊団,1,【アタック時】自分のライフの上か下から1枚を手札に加えることができる：このキャラは、このバトル中、パワー+2000。,【】自分の手札1枚を捨てることができる：このカードを登場させる。,スタートデッキ 黄 シャーロット・カタクリ【ST-20】,,
OP03-112,シャーロット・プリン,R,CHARACTER,黄,コスト,1,2000,1000,知,ビッグ・マム海賊団,1,【登場時】自分のデッキの上から4枚を見て、「シャーロット・プリン」以外の特徴《ビッグ・マム海賊団》を持つカードか「サンジ」1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,スタートデッキ 黄 シャーロット・カタクリ【ST-20】,,
OP03-115,シュトロイゼン,R,CHARACTER,黄,コスト,1,1000,2000,斬,ビッグ・マム海賊団,1,【登場時】自分の手札から【トリガー】を持つカード1枚を捨てることができる：相手のコスト1以下のキャラ1枚までを、KOする。,,スタートデッキ 黄 シャーロット・カタクリ【ST-20】,,
OP03-118,威国,UC,EVENT,黄,コスト,2,-,-,-,四皇/ビッグ・マム海賊団,1,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+5000。,【】自分の手札2枚を捨てることができる：自分のデッキの上から1枚までを、ライフの上に加える。,スタートデッキ 黄 シャーロット・カタクリ【ST-20】,,
OP03-121,雷霆,C,EVENT,黄,コスト,2,-,-,-,四皇/ビッグ・マム海賊団,1,【メイン】自分のライフの上から1枚をトラッシュに置くことができる：相手のコスト5以下のキャラ1枚までを、KOする。,【】相手のコスト5以下のキャラ1枚までを、KOする。,スタートデッキ 黄 シャーロット・カタクリ【ST-20】,,
ST07-005,シャーロット・ダイフク,C,CHARACTER,黄,コスト,4,5000,1000,斬,ビッグ・マム海賊団,1,【ドン‼×1】【アタック時】自分のライフの上か下から1枚を手札に加えることができる：自分のデッキの上から1枚までを、ライフの上に加える。,,スタートデッキ 黄 シャーロット・カタクリ【ST-20】,,
ST07-014,ぺコムズ,C,CHARACTER,黄,コスト,3,5000,1000,打,ミンク族/ビッグ・マム海賊団,1,-,,スタートデッキ 黄 シャーロット・カタクリ【ST-20】,,
ST20-001,シャーロット・カタクリ,SR,CHARACTER,黄,コスト,5,6000,1000,打,ビッグ・マム海賊団,3,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【起動メイン】【ターン1回】自分のライフの上から1枚を表向きにできる：自分のリーダーかキャラ1枚にレストのドン!!1枚までを、付与する。,,スタートデッキ 黄 シャーロット・カタクリ【ST-20】,,
ST20-002,シャーロット・クラッカー,C,CHARACTER,黄,コスト,4,5000,1000,斬,ビッグ・マム海賊団,3,【ターン1回】このキャラが効果でKOされる場合、代わりに自分のライフの上から1枚をトラッシュに置いてもよい。,【】自分の手札1枚を捨てることができる：このカードを登場させる。,スタートデッキ 黄 シャーロット・カタクリ【ST-20】,,
ST20-003,シャーロット・ブリュレ,C,CHARACTER,黄,コスト,3,3000,2000,特,ビッグ・マム海賊団,3,-,【】自分か相手のライフの上から1枚までを見て、ライフの上か下に置く。その後、このカードを手札に加える。,スタートデッキ 黄 シャーロット・カタクリ【ST-20】,,
ST20-004,シャーロット・プリン,C,CHARACTER,黄,コスト,3,2000,1000,知,ビッグ・マム海賊団,3,【登場時】自分のライフの上から1枚を手札に加えることができる：自分のコスト3以下の特徴《ビッグ・マム海賊団》を持つキャラ1枚までを、アクティブにする。,【】相手のコスト3以下のキャラ1枚までを、レストにする。,スタートデッキ 黄 シャーロット・カタクリ【ST-20】,,
ST20-005,シャーロット・リンリン,SR,CHARACTER,黄,コスト,6,7000,-,特,四皇/ビッグ・マム海賊団,3,【登場時】自分の手札1枚を捨てることができる：相手は以下から1つを選ぶ。・相手は自身の手札2枚を捨てる。・相手のライフの上から1枚をトラッシュに置く。,,スタートデッキ 黄 シャーロット・カタクリ【ST-20】,,
