CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
OP01-016,ナミ,R,CHARACTER,赤,コスト,1,2000,1000,特,麦わらの一味,1,【登場時】自分のデッキの上から5枚を見て、「ナミ」以外の特徴《麦わらの一味》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,“三船長”集結【ST-10】,,
OP01-025,ロロノア・ゾロ,SR,CHARACTER,赤,コスト,3,5000,-,斬,超新星/麦わらの一味,1,【速攻】(このカードは登場したターンにアタックできる),,“三船長”集結【ST-10】,,
ST10-001,トラファルガー・ロー,L,LEADER,赤/紫,ライフ,4,5000,-,斬,ハートの海賊団,2,【起動メイン】【ターン1回】ドン!!-3(自分の場のドン!!を指定の数ドン!!デッキに戻すことができる)：相手のパワー3000以下のキャラ1枚までを、持ち主のデッキの下に置き、自分の手札からコスト4以下のキャラカード1枚までを、登場させる。,,“三船長”集結【ST-10】,,
ST10-002,モンキー・D・ルフィ,L,LEADER,赤/紫,ライフ,3,6000,-,打,麦わらの一味,2,【起動メイン】【ターン1回】自分の場のドン!!が0枚、または自分の場のドン!!が8枚以上ある場合、ドン!!デッキからドン!!1枚までを、アクティブで追加する。,,“三船長”集結【ST-10】,,
ST10-003,ユースタス・キッド,L,LEADER,赤/紫,ライフ,5,5000,-,特,キッド海賊団,2,【自分のターン中】自分のライフが4枚以上の場合、このリーダーはパワー-1000。【アタック時】ドン!!-1(自分の場のドン!!を指定の数ドン!!デッキに戻すことができる)：このリーダーは、このターン中、パワー+2000。,,“三船長”集結【ST-10】,,
ST10-004,サンジ,C,CHARACTER,赤,コスト,6,6000,1000,打,麦わらの一味,2,【登場時】相手のパワー5000以上のキャラがいる場合、このキャラは、このターン中、【速攻】を得る。(このカードは登場したターンにアタックできる),,“三船長”集結【ST-10】,,
ST10-005,ジンベエ,C,CHARACTER,赤,コスト,2,2000,2000,打,魚人族/麦わらの一味,2,【ドン!!×1】【アタック時】相手のキャラ1枚までを、このターン中、パワー-2000。,,“三船長”集結【ST-10】,,
ST10-006,モンキー・D・ルフィ,SR,CHARACTER,赤,コスト,10,11000,-,打,麦わらの一味,2,【速攻】(このカードは登場したターンにアタックできる)【ターン1回】相手が【ブロッカー】を発動した時、相手のパワー8000以下のキャラ1枚までを、KOする。,,“三船長”集結【ST-10】,,
ST10-007,キラー,C,CHARACTER,紫,コスト,5,6000,1000,斬,キッド海賊団,2,【自分のターン中】【ターン1回】自分の場のドン!!がドン!!デッキに戻された時、相手のレストのコスト3以下のキャラ1枚までを、KOする。,,“三船長”集結【ST-10】,,
ST10-008,シャチ＆ペンギン,C,CHARACTER,紫,コスト,4,5000,2000,射,ハートの海賊団,2,【登場時】自分の場のドン!!が3枚以下の場合、ドン!!デッキからドン!!2枚までを、レストで追加する。,,“三船長”集結【ST-10】,,
ST10-009,ジャンバール,C,CHARACTER,紫,コスト,4,5000,1000,打,ハートの海賊団,2,【登場時】➀(コストエリアのドン!!を指定の数レストにできる)：ドン!!デッキからドン!!1枚までを、アクティブで追加する。,,“三船長”集結【ST-10】,,
ST10-010,トラファルガー・ロー,SR,CHARACTER,紫,コスト,4,5000,1000,斬,ハートの海賊団,2,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】ドン!!-1(自分の場のドン!!を指定の数ドン!!デッキに戻すことができる)：相手の手札が7枚以上ある場合、相手の手札2枚を捨てる。,,“三船長”集結【ST-10】,,
ST10-011,ヒート,C,CHARACTER,紫,コスト,3,4000,1000,特,キッド海賊団,2,【自分のターン中】【ターン1回】自分の場のドン!!がドン!!デッキに戻された時、このキャラは、次の自分のターン開始時まで、パワー+2000。,,“三船長”集結【ST-10】,,
ST10-012,ベポ,C,CHARACTER,紫,コスト,4,5000,1000,打,ミンク族/ハートの海賊団,2,【登場時】/【アタック時】相手の場のドン!!の枚数が自分の場のドン!!の枚数より多い場合、ドン!!デッキからドン!!1枚までを、レストで追加する。,,“三船長”集結【ST-10】,,
ST10-013,ユースタス・キッド,SR,CHARACTER,紫,コスト,7,8000,-,特,キッド海賊団,2,【登場時】/【アタック時】ドン!!-1(自分の場のドン!!を指定の数ドン!!デッキに戻すことができる)：自分のリーダー1枚までを、次の自分のターン開始時まで、パワー+1000。,,“三船長”集結【ST-10】,,
ST10-014,ワイヤー,C,CHARACTER,紫,コスト,3,3000,1000,斬,キッド海賊団,2,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【ターン1回】自分の場のドン!!がドン!!デッキに戻された時、カード1枚を引き、手札1枚を捨てる。,,“三船長”集結【ST-10】,,
ST10-015,ゴムゴムの巨人つっぱり,C,EVENT,赤,コスト,1,-,-,-,麦わらの一味,2,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+2000し、相手のパワー2000以下のキャラ1枚までを、KOする。,,“三船長”集結【ST-10】,,
ST10-016,ゴムゴムの猿王銃乱打,C,EVENT,赤,コスト,5,-,-,-,麦わらの一味,2,【メイン】相手のパワー7000以下のキャラ1枚までを、KOする。,【】自分のリーダー1枚までを、次の自分のターン終了時まで、パワー+1000。,“三船長”集結【ST-10】,,
ST10-017,磁気万力,C,EVENT,紫,コスト,3,-,-,-,キッド海賊団,2,【メイン】相手のコスト2以下のキャラ1枚までを、レストにし、ドン!!デッキからドン!!1枚までを、レストで追加する。,【】ドン‼デッキからドン‼1枚までを、アクティブで追加する。,“三船長”集結【ST-10】,,
