CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
ST05-001,シャンクス,L,LEADER,紫,ライフ,5,5000,-,斬,FILM/四皇/赤髪海賊団,1,【起動メイン】【ターン1回】ドン‼-3(自分の場のドン‼を指定の数ドン‼デッキに戻すことができる)：自分の特徴《FILM》を持つキャラすべてを、このターン中、パワー+2000。,,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-002,アイン,C,CHARACTER,紫,コスト,4,5000,-,特,FILM/NEO海軍,1,【登場時】ドン‼デッキからドン‼1枚までをレストで追加する。,,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-003,アン,C,CHARACTER,紫,コスト,2,3000,-,特,FILM/海賊万博,1,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-004,ウタ,SR,CHARACTER,紫,コスト,4,5000,1000,特,FILM,1,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【ブロック時】ドン‼-1(自分の場のドン‼を指定の数ドン‼デッキに戻すことができる)：相手のコスト5以下のキャラ1枚までを、レストにする。,,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-005,カリーナ,C,CHARACTER,紫,コスト,2,3000,1000,知,FILM/グラン・テゾーロ,1,【起動メイン】【ターン1回】このキャラをレストにする，自分の手札の特徴《FILM》を持つカード1枚をトラッシュに置くことができる：相手の場のドン‼の枚数が自分の場のドン‼の枚数より多い場合、ドン‼デッキからドン‼2枚をレストで追加する。,,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-006,ギルド・テゾーロ,C,CHARACTER,紫,コスト,5,6000,-,特,FILM/グラン・テゾーロ,1,【アタック時】ドン‼-2(自分の場のドン‼を指定の数ドン‼デッキに戻すことができる)：カード2枚を引く。,,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-007,ゴードン,C,CHARACTER,紫,コスト,1,3000,1000,知,FILM,1,-,,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-008,シキ,C,CHARACTER,紫,コスト,6,7000,1000,斬,FILM/金獅子海賊団,1,自分の場にドン‼が8枚以上ある場合、このキャラはバトルでKOされない。,,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-009,スカーレット,C,CHARACTER,紫,コスト,2,3000,1000,打,FILM/動物/金獅子海賊団,1,-,【】このカードを登場させる。,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-010,ゼット,C,CHARACTER,紫,コスト,7,8000,-,打,FILM/NEO海軍,1,このキャラが属性(打)を持つキャラとバトルする時、このキャラは、このターン中、パワー+3000。【起動メイン】【ターン1回】ドン‼-1(自分の場のドン‼を指定の数ドン‼デッキに戻すことができる)：このキャラは、このターン中、パワー+2000。,,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-011,ダグラス・バレット,SR,CHARACTER,紫,コスト,8,10000,-,特,FILM/海賊万博,1,【起動メイン】【ターン1回】ドン‼-4(自分の場のドン‼を指定の数ドン‼デッキに戻すことができる)：相手のコスト6以下のキャラ2枚までを、レストにする。その後、このキャラは、このターン中、【ダブルアタック】を得る。(このカードが与えるダメージは2になる),,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-012,バカラ,C,CHARACTER,紫,コスト,3,5000,1000,特,FILM/グラン・テゾーロ,1,-,,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-013,ビンズ,C,CHARACTER,紫,コスト,4,6000,1000,特,FILM/NEO海軍,1,-,,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-014,ブエナ・フェスタ,C,CHARACTER,紫,コスト,1,-,2000,知,FILM/海賊万博,1,【登場時】自分のデッキの上から5枚を見て、「ブエナ・フェスタ」以外の特徴《FILM》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-015,Dr.インディゴ,C,CHARACTER,紫,コスト,2,4000,1000,知,FILM/科学者/金獅子海賊団,1,-,,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-016,獅子威し御所地巻き,C,EVENT,紫,コスト,3,-,-,-,FILM/金獅子海賊団,1,【メイン】ドン‼-2(自分の場のドン‼を指定の数ドン‼デッキに戻すことができる)：相手のコスト5以下のキャラ1枚までを、KOする。,【】ドン‼デッキからドン‼1枚までをアクティブで追加する。,ONE PIECE FILM edition【ST-05】,dummy.gif,
ST05-017,鎧合体,C,EVENT,紫,コスト,2,-,-,-,FILM/海賊万博,1,【カウンター】自分の特徴《FILM》を持つ、リーダーかキャラ1枚までを、このバトル中、パワー+4000。そのカードがキャラの場合、そのキャラは、このターン中、KOされない。,【】ドン‼デッキからドン‼1枚までをアクティブで追加する。,ONE PIECE FILM edition【ST-05】,dummy.gif,
