CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
OP02-093,スモーカー,L,LEADER,黒,ライフ,5,5000,-,特,海軍,1,【ドン‼×1】【起動メイン】【ターン1回】相手のキャラ1枚までを、このターン中、コスト-1。その後、コスト0のキャラがいる場合、このリーダーは、このターン中、パワー+1000。,,スタートデッキ 黒 スモーカー【ST-19】,,
OP02-098,コビー,R,CHARACTER,黒,コスト,3,4000,1000,打,海軍,1,【登場時】自分の手札1枚を捨てることができる：相手のコスト3以下のキャラ1枚までを、KOする。,,スタートデッキ 黒 スモーカー【ST-19】,,
OP02-106,つる,UC,CHARACTER,黒,コスト,1,-,2000,知,海軍,1,【登場時】相手のキャラ1枚までを、このターン中、コスト-2。,,スタートデッキ 黒 スモーカー【ST-19】,,
OP02-108,ドンキホーテ・ロシナンテ,C,CHARACTER,黒,コスト,2,2000,1000,特,海軍/ドンキホーテ海賊団,1,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,スタートデッキ 黒 スモーカー【ST-19】,,
OP02-109,ハグワール・D・サウロ,C,CHARACTER,黒,コスト,4,6000,1000,打,巨人族/海軍,1,-,,スタートデッキ 黒 スモーカー【ST-19】,,
OP02-113,ヘルメッポ,UC,CHARACTER,黒,コスト,3,3000,1000,斬,海軍,1,【アタック時】相手のキャラ1枚までを、このターン中、コスト-2。その後、コスト0のキャラがいる場合、このキャラは、このバトル中、パワー+2000。,【トリガー】このカードを登場させる。,スタートデッキ 黒 スモーカー【ST-19】,,
OP02-116,ヤマカジ,C,CHARACTER,黒,コスト,3,5000,1000,斬,海軍,1,-,,スタートデッキ 黒 スモーカー【ST-19】,,
OP02-117,氷河時代,UC,EVENT,黒,コスト,1,-,-,-,海軍,1,【メイン】相手のキャラ1枚までを、このターン中、コスト-5。,【トリガー】相手のコスト3以下のキャラ1枚までを、KOする。,スタートデッキ 黒 スモーカー【ST-19】,,
OP03-079,ヴェルゴ,UC,CHARACTER,黒,コスト,5,5000,2000,打,海軍/ドンキホーテ海賊団,1,【ドン‼×1】このキャラはバトルでKOされない。,,スタートデッキ 黒 スモーカー【ST-19】,,
OP03-089,ブランニュー,R,CHARACTER,黒,コスト,2,3000,1000,知,海軍,1,【登場時】自分のデッキの上から3枚を見て、「ブランニュー」以外の特徴《海軍》を持つカード1枚までを公開し、手札に加える。その後、残りをトラッシュに置く。,,スタートデッキ 黒 スモーカー【ST-19】,,
ST19-001,スモーカー,C,CHARACTER,黒,コスト,6,8000,-,特,海軍,3,【登場時】自分の手札から黒の特徴《海軍》を持つカード1枚を捨てることができる：相手のコスト4以下のキャラ2枚までは、次の相手のターン終了時まで、アタックできない。,,スタートデッキ 黒 スモーカー【ST-19】,,
ST19-002,センゴク,C,CHARACTER,黒,コスト,1,1000,1000,知,海軍,3,【登場時】自分の手札から黒の特徴《海軍》を持つカード2枚を捨てることができる：自分のリーダーが特徴《海軍》を持つ場合、カード3枚を引く。,,スタートデッキ 黒 スモーカー【ST-19】,,
ST19-003,たしぎ,SR,CHARACTER,黒,コスト,5,6000,1000,斬,海軍,3,【登場時】自分のリーダーが「スモーカー」の場合、相手のキャラ1枚までを、このターン中、コスト-4。【起動メイン】【ターン1回】このキャラが登場したターンの場合、相手のコスト0のキャラ1枚までを、トラッシュに置く。,,スタートデッキ 黒 スモーカー【ST-19】,,
ST19-004,ヒナ,SR,CHARACTER,黒,コスト,4,6000,-,特,海軍,3,【ドン‼×1】【相手のターン中】このキャラのコスト+4。【起動メイン】【ターン1回】自分のトラッシュのカード1枚をデッキの下に置くことができる：自分のリーダーかキャラ1枚にレストのドン‼1枚までを、付与する。,,スタートデッキ 黒 スモーカー【ST-19】,,
ST19-005,モンキー・D・ガープ,C,CHARACTER,黒,コスト,3,4000,1000,打,海軍,3,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【起動メイン】【ターン1回】自分のトラッシュのカード1枚をデッキの下に置くことができる：相手のキャラ1枚までを、このターン中、コスト-1。,,スタートデッキ 黒 スモーカー【ST-19】,,
