CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
OP01-001,ロロノア・ゾロ,L,LEADER,赤,ライフ,5,5000,-,斬,超新星/麦わらの一味,1,【ドン‼×1】【自分のターン中】自分のキャラすべてを、パワー+1000。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-001,ロロノア・ゾロ,L,LEADER,赤,ライフ,5,5000,-,斬,超新星/麦わらの一味,1,【ドン‼×1】【自分のターン中】自分のキャラすべてを、パワー+1000。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-002,トラファルガー・ロー,L,LEADER,赤/緑,ライフ,4,5000,-,斬,超新星/ハートの海賊団,1,【起動メイン】【ターン1回】②(コストエリアのドン‼を指定の数レストにできる)：自分のキャラが5枚いる場合、自分のキャラ1枚を、持ち主の手札に戻し、自分の手札から、戻したキャラと異なる色のコスト5以下のキャラカード1枚までを、登場させる。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-002,トラファルガー・ロー,L,LEADER,赤/緑,ライフ,4,5000,-,斬,超新星/ハートの海賊団,1,【起動メイン】【ターン1回】②(コストエリアのドン‼を指定の数レストにできる)：自分のキャラが5枚いる場合、自分のキャラ1枚を、持ち主の手札に戻し、自分の手札から、戻したキャラと異なる色のコスト5以下のキャラカード1枚までを、登場させる。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-003,モンキー・D・ルフィ,L,LEADER,赤/緑,ライフ,4,5000,-,打,超新星/麦わらの一味,1,【起動メイン】【ターン1回】④(コストエリアのドン‼を指定の数レストにできる)：自分のコスト5以下の特徴《超新星》か《麦わらの一味》を持つキャラ1枚までを、アクティブにし、そのキャラを、このターン中、パワー+1000。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-003,モンキー・D・ルフィ,L,LEADER,赤/緑,ライフ,4,5000,-,打,超新星/麦わらの一味,1,【起動メイン】【ターン1回】④(コストエリアのドン‼を指定の数レストにできる)：自分のコスト5以下の特徴《超新星》か《麦わらの一味》を持つキャラ1枚までを、アクティブにし、そのキャラを、このターン中、パワー+1000。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-004,ウソップ,R,CHARACTER,赤,コスト,2,3000,2000,射,麦わらの一味,1,【ドン‼×1】【自分のターン中】【ターン1回】相手がイベントを発動した時、カード1枚を引く。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-005,ウタ,R,CHARACTER,赤,コスト,4,4000,-,特,FILM,1,【登場時】自分のトラッシュの「ウタ」以外のコスト3以下の赤のキャラカード1枚までを、手札に加える。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-006,お玉,UC,CHARACTER,赤,コスト,1,-,2000,特,ワノ国,1,【登場時】相手のキャラ1枚までを、このターン中、パワー-2000。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-007,カリブー,C,CHARACTER,赤,コスト,3,4000,1000,特,超新星/カリブー海賊団,1,【KO時】相手のパワー4000以下のキャラ1枚までを、KOする。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-008,キャベンディッシュ,C,CHARACTER,赤,コスト,4,5000,-,斬,超新星/美しき海賊団,1,【登場時】自分のライフ1枚を手札に加えることができる：このキャラは、このターン中、【速攻】を得る。(このカードは登場したターンにアタックできる),,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-008,キャベンディッシュ,C,CHARACTER,赤,コスト,4,5000,-,斬,超新星/美しき海賊団,1,【登場時】自分のライフ1枚を手札に加えることができる：このキャラは、このターン中、【速攻】を得る。(このカードは登場したターンにアタックできる),,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-009,キャロット,C,CHARACTER,赤,コスト,2,3000,1000,打,ミンク族,1,-,【】このカードを登場させる。,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-010,狛ちよ,C,CHARACTER,赤,コスト,1,3000,1000,打,動物/ワノ国,1,-,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-011,ゴードン,UC,CHARACTER,赤,コスト,2,3000,2000,知,FILM,1,【登場時】自分の手札1枚をデッキの下に置くことができる：カード1枚を引く。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-012,サイ,C,CHARACTER,赤,コスト,2,4000,1000,斬,八宝水軍,1,-,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-013,サンジ,R,CHARACTER,赤,コスト,2,3000,2000,打,麦わらの一味,1,【起動メイン】【ターン1回】自分のライフ1枚を手札に加えることができる：このキャラは、このターン中、パワー+2000。その後、このキャラにレストのドン‼2枚までを付与する。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-013,サンジ,R,CHARACTER,赤,コスト,2,3000,2000,打,麦わらの一味,1,【起動メイン】【ターン1回】自分のライフ1枚を手札に加えることができる：このキャラは、このターン中、パワー+2000。その後、このキャラにレストのドン‼2枚までを付与する。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-014,ジンベエ,UC,CHARACTER,赤,コスト,4,5000,-,打,魚人族/麦わらの一味,1,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【ドン‼×1】【ブロック時】自分の手札からコスト2以下の赤のキャラカード1枚までを、登場させる。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-015,トニートニー・チョッパー,UC,CHARACTER,赤,コスト,3,4000,1000,知,動物/麦わらの一味,1,【ドン‼×1】【アタック時】自分の手札1枚を捨てることができる：自分のトラッシュの「トニートニー・チョッパー」以外のコスト4以下の特徴《麦わらの一味》を持つキャラカード1枚までを、手札に加える。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-016,ナミ,R,CHARACTER,赤,コスト,1,2000,1000,特,麦わらの一味,1,【登場時】自分のデッキの上から5枚を見て、「ナミ」以外の特徴《麦わらの一味》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,ROMANCE DAWN【OP-01】,dummy.gif,
OP01-016,ナミ,R,CHARACTER,赤,コスト,1,2000,1000,特,麦わらの一味,1,【登場時】自分のデッキの上から5枚を見て、「ナミ」以外の特徴《麦わらの一味》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,ROMANCE DAWN【OP-01】,dummy.gif,
