CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
ST12-001,ロロノア・ゾロ＆サンジ,L,LEADER,緑/青,ライフ,4,5000,-,斬/打,麦わらの一味,2,【ドン!!×1】【アタック時】【ターン1回】自分のコスト2以上のキャラ1枚を持ち主の手札に戻すことができる：自分のパワー7000以下のキャラ1枚までを、アクティブにする。,,ゾロ&サンジ【ST-12】,,
ST12-002,くいな,C,CHARACTER,緑,コスト,3,2000,1000,斬,シモツキ村,2,【起動メイン】このキャラをレストにできる：相手のコスト4以下のキャラ1枚までを、レストにする。,【】このカードを登場させる。,ゾロ&サンジ【ST-12】,,
ST12-003,ジュラキュール・ミホーク,SR,CHARACTER,緑,コスト,3,4000,2000,斬,王下七武海/シッケアール王国,2,【登場時】自分のキャラが2枚以下の場合、自分の手札から「ジュラキュール・ミホーク」以外で、コスト4以下の、特徴《シッケアール王国》か属性(斬)を持つキャラカード1枚までを、レストで登場させる。,,ゾロ&サンジ【ST-12】,,
ST12-004,ヒューマンドリル,C,CHARACTER,緑,コスト,3,5000,1000,知,動物/シッケアール王国,2,-,,ゾロ&サンジ【ST-12】,,
ST12-005,ペローナ,C,CHARACTER,緑,コスト,4,6000,1000,特,シッケアール王国/スリラーバーク海賊団,2,-,,ゾロ&サンジ【ST-12】,,
ST12-006,ヨサク＆ジョニー,C,CHARACTER,緑,コスト,2,3000,1000,斬,東の海,2,【ドン!!×1】【アタック時】以下から1つを選ぶ。・相手のコスト2以下のキャラ1枚までを、レストにする。・相手のレストのコスト2以下のキャラ1枚までを、KOする。,,ゾロ&サンジ【ST-12】,,
ST12-007,リカ,C,CHARACTER,緑,コスト,2,-,2000,知,東の海,2,【登場時】➁(コストエリアのドン!!を指定の数レストにできる)：相手のライフが3枚以上の場合、自分のコスト4以下の属性(斬)を持つキャラ1枚までを、アクティブにする。,,ゾロ&サンジ【ST-12】,,
ST12-008,ロロノア・ゾロ,C,CHARACTER,緑,コスト,4,6000,-,斬,麦わらの一味,2,【ドン!!×1】【アタック時】相手のコスト6以下のキャラ1枚までを、レストにする。,,ゾロ&サンジ【ST-12】,,
ST12-009,エレファント・ホンマグロ,C,CHARACTER,青,コスト,1,3000,1000,打,動物,2,-,,ゾロ&サンジ【ST-12】,,
ST12-010,エンポリオ・イワンコフ,SR,CHARACTER,青,コスト,3,4000,1000,特,インペルダウン/革命軍,2,【登場時】自分のデッキの上から1枚を公開し、コスト2のキャラカード1枚までを、登場させる。その後、残りをデッキの上か下に置く。【アタック時】【ターン1回】自分の手札が6枚以下の場合、カード1枚を引く。,,ゾロ&サンジ【ST-12】,,
ST12-011,サンジ,C,CHARACTER,青,コスト,2,3000,-,打,麦わらの一味,2,【ドン!!×1】【アタック時】自分の手札が5枚以下の場合、このキャラは、次の自分のターン開始時まで、パワー+2000。,,ゾロ&サンジ【ST-12】,,
ST12-012,シャーロット・プリン,C,CHARACTER,青,コスト,2,2000,2000,知,ビッグ・マム海賊団,2,【起動メイン】このキャラを持ち主の手札に戻す。,,ゾロ&サンジ【ST-12】,,
ST12-013,ゼフ,C,CHARACTER,青,コスト,5,5000,1000,打,東の海,2,【登場時】自分のデッキの上から3枚を見て、好きな順番に並び替え、デッキの上か下に置く。【アタック時】自分のデッキの上から1枚を公開し、コスト2のキャラカード1枚までを、レストで登場させる。その後、残りをデッキの上か下に置く。,,ゾロ&サンジ【ST-12】,,
ST12-014,デュバル,C,CHARACTER,青,コスト,2,1000,1000,打,トビウオライダーズ,2,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】自分のデッキの上から3枚を見て、好きな順番に並び替え、デッキの上か下に置く。,,ゾロ&サンジ【ST-12】,,
ST12-015,パティ＆カルネ,C,CHARACTER,青,コスト,2,4000,1000,斬,東の海,2,-,,ゾロ&サンジ【ST-12】,,
ST12-016,獅子歌歌,C,EVENT,緑,コスト,2,-,-,-,麦わらの一味,2,【メイン】/【カウンター】相手のリーダーかコスト4以下のキャラ1枚までを、レストにする。,【】このカードの【メイン】効果を発動する。,ゾロ&サンジ【ST-12】,,
ST12-017,整形ショット,C,EVENT,青,コスト,1,-,-,-,麦わらの一味,2,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+2000。その後、自分のデッキの上から1枚を公開し、コスト2のキャラカード1枚までを、登場させる。その後、残りをデッキの上か下に置く。,,ゾロ&サンジ【ST-12】,,
