CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
OP09-001,シャンクス,L,LEADER,赤,ライフ,5,5000,-,斬,四皇/赤髪海賊団,3,【ターン1回】相手がアタックした時、発動できる。相手のリーダーかキャラ1枚までを、このターン中、パワー-1000。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-001,シャンクス,L,LEADER,赤,ライフ,5,5000,-,斬,四皇/赤髪海賊団,3,【ターン1回】相手がアタックした時、発動できる。相手のリーダーかキャラ1枚までを、このターン中、パワー-1000。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-002,ウタ,R,CHARACTER,赤,コスト,1,2000,1000,特,FILM,3,【登場時】自分のデッキの上から5枚を見て、特徴《赤髪海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-002,ウタ,R,CHARACTER,赤,コスト,1,2000,1000,特,FILM,3,【登場時】自分のデッキの上から5枚を見て、特徴《赤髪海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-003,シャチ＆ペンギン,C,CHARACTER,赤,コスト,4,5000,1000,射,ハートの海賊団,3,【アタック時】相手のキャラ1枚までを、このターン中、パワー-2000。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-004,シャンクス,SR,CHARACTER,赤,コスト,10,12000,-,斬,四皇/赤髪海賊団,3,相手のキャラすべてを、パワー-1000。【速攻】(このカードは登場したターンにアタックできる),,ブースターパック 新たなる皇帝【OP-09】,,
OP09-004,シャンクス,SR,CHARACTER,赤,コスト,10,12000,-,斬,四皇/赤髪海賊団,3,相手のキャラすべてを、パワー-1000。【速攻】(このカードは登場したターンにアタックできる),,ブースターパック 新たなる皇帝【OP-09】,,
OP09-004,シャンクス,SR,CHARACTER,赤,コスト,10,12000,-,斬,四皇/赤髪海賊団,3,相手のキャラすべてを、パワー-1000。【速攻】(このカードは登場したターンにアタックできる),,ブースターパック 新たなる皇帝【OP-09】,,
OP09-005,シルバーズ・レイリー,R,CHARACTER,赤,コスト,5,6000,1000,斬,ロジャー海賊団,3,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】相手の元々のパワー5000以上のキャラが2枚以上いる場合、カード2枚を引き、自分の手札1枚を捨てる。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-006,"""ハウリング""ガブ",C,CHARACTER,赤,コスト,5,7000,1000,特,赤髪海賊団,3,-,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-007,ヒート,C,CHARACTER,赤,コスト,3,4000,1000,特,キッド海賊団,3,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】自分のパワー4000以下のリーダー1枚までを、このターン中、パワー+1000。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-008,ビルディング・スネイク,UC,CHARACTER,赤,コスト,1,2000,-,斬,赤髪海賊団,3,【起動メイン】このキャラを持ち主のデッキの下に置くことができる：相手のキャラ1枚までを、このターン中、パワー-3000。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-009,ベン・ベックマン,SR,CHARACTER,赤,コスト,7,7000,1000,射,赤髪海賊団,3,【登場時】相手のパワー6000以下のキャラ1枚までを、トラッシュに置く。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-009,ベン・ベックマン,SR,CHARACTER,赤,コスト,7,7000,1000,射,赤髪海賊団,3,【登場時】相手のパワー6000以下のキャラ1枚までを、トラッシュに置く。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-010,ボンク・パンチ,C,CHARACTER,赤,コスト,4,5000,1000,打,赤髪海賊団,3,【登場時】自分の手札から「モンスター」1枚までを、登場させる。【ドン‼×1】【アタック時】このキャラは、このターン中、パワー+2000。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-011,ホンゴウ,UC,CHARACTER,赤,コスト,3,3000,2000,打,赤髪海賊団,3,【起動メイン】このキャラをレストにできる：自分のリーダーが特徴《赤髪海賊団》を持つ場合、相手のキャラ1枚までを、このターン中、パワー-2000。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-012,モンスター,C,CHARACTER,赤,コスト,3,4000,1000,打,動物/赤髪海賊団,3,自分のキャラの「ボンク・パンチ」が効果でKOされる場合、代わりにこのキャラをトラッシュに置いてもよい。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-013,ヤソップ,R,CHARACTER,赤,コスト,5,6000,1000,射,赤髪海賊団,3,【登場時】自分のリーダー1枚までを、次の相手のターン終了時まで、パワー+1000。【ドン‼×1】【アタック時】相手のキャラ1枚までを、このターン中、パワー-1000。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-014,ライムジュース,UC,CHARACTER,赤,コスト,3,3000,2000,特,赤髪海賊団,3,【登場時】相手のパワー4000以下のキャラ1枚までは、このターン中、【ブロッカー】を発動できない。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-015,ラッキー・ルウ,R,CHARACTER,赤,コスト,4,5000,1000,射,赤髪海賊団,3,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【KO時】自分のリーダーが特徴《赤髪海賊団》を持つ場合、相手の元々のパワー6000以下のキャラ1枚までを、KOする。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-016,ロックスター,C,CHARACTER,赤,コスト,4,6000,1000,斬,赤髪海賊団,3,-,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-017,ワイヤー,UC,CHARACTER,赤,コスト,4,4000,2000,斬,キッド海賊団,3,【ドン‼×1】自分のリーダーが、パワー7000以上でかつ特徴《キッド海賊団》を持つ場合、このキャラは【速攻】を得る。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-018,失せろ,UC,EVENT,赤,コスト,3,-,-,-,赤髪海賊団,3,【メイン】相手のキャラ2枚までを、パワーの合計が4000以下になるようにKOする。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-019,おれは友達を傷つける奴は許さない!!!!,C,EVENT,赤,コスト,2,-,-,-,赤髪海賊団,3,【メイン】自分のリーダーが特徴《赤髪海賊団》を持つ場合、相手のキャラ1枚までを、このターン中、パワー-3000。その後、相手のパワー5000以上のキャラがいる場合、カード1枚を引く。,【】カード1枚を引く。,ブースターパック 新たなる皇帝【OP-09】,,
OP09-020,来い…!!!おれ達が相手をしてやる!!!,R,EVENT,赤,コスト,1,-,-,-,四皇/赤髪海賊団,3,【メイン】自分のデッキの上から5枚を見て、「来い…!!!おれ達が相手をしてやる!!!」以外の特徴《赤髪海賊団》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】カード1枚を引く。,ブースターパック 新たなる皇帝【OP-09】,,
OP09-021,レッド・フォース号,C,STAGE,赤,コスト,2,-,-,-,赤髪海賊団,3,【起動メイン】このステージをレストにできる：自分のリーダーが特徴《赤髪海賊団》を持つ場合、相手のキャラ1枚までを、このターン中、パワー-1000。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-022,リム,L,LEADER,緑/紫,ライフ,4,5000,-,知,ODYSSEY,3,自分のキャラカードはレストで登場する。【起動メイン】【ターン1回】自分のドン!!3枚をレストにできる：ドン!!デッキからドン!!1枚までを、レストで追加し、自分の手札からコスト5以下の特徴《ODYSSEY》を持つキャラカード1枚までを、登場させる。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-022,リム,L,LEADER,緑/紫,ライフ,4,5000,-,知,ODYSSEY,3,自分のキャラカードはレストで登場する。【起動メイン】【ターン1回】自分のドン!!3枚をレストにできる：ドン!!デッキからドン!!1枚までを、レストで追加し、自分の手札からコスト5以下の特徴《ODYSSEY》を持つキャラカード1枚までを、登場させる。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-023,アディオ,SR,CHARACTER,緑,コスト,9,9000,-,特,ODYSSEY,3,【登場時】自分のリーダーが特徴《ODYSSEY》を持つ場合、自分のドン!!3枚までを、アクティブにする。【相手のアタック時】【ターン1回】自分のドン!!1枚をレストにできる：自分のリーダーかキャラ1枚までを、このバトル中、パワー+2000。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-023,アディオ,SR,CHARACTER,緑,コスト,9,9000,-,特,ODYSSEY,3,【登場時】自分のリーダーが特徴《ODYSSEY》を持つ場合、自分のドン!!3枚までを、アクティブにする。【相手のアタック時】【ターン1回】自分のドン!!1枚をレストにできる：自分のリーダーかキャラ1枚までを、このバトル中、パワー+2000。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-024,ウソップ,C,CHARACTER,緑,コスト,4,5000,1000,射,ODYSSEY/麦わらの一味,3,【登場時】自分のレストのキャラが2枚以上いる場合、カード2枚を引き、自分の手札2枚を捨てる。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-025,クロコダイル,UC,CHARACTER,緑,コスト,4,5000,1000,特,ODYSSEY/王下七武海/B・W,3,自分のリーダーが特徴《ODYSSEY》を持つ場合、このキャラはリーダーとのバトルでKOされない。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-026,サカズキ,R,CHARACTER,緑,コスト,6,7000,-,特,ODYSSEY/海軍,3,【登場時】自分のレストのキャラが2枚以上いる場合、相手のコスト5以下のキャラ1枚までを、KOする。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-027,サボ,UC,CHARACTER,緑,コスト,5,6000,1000,特,ODYSSEY/革命軍,3,【アタック時】【ターン1回】自分のレストのキャラが3枚以上いる場合、カード1枚を引く。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-028,サンジ,C,CHARACTER,緑,コスト,5,6000,1000,打,ODYSSEY/麦わらの一味,3,【KO時】自分のライフの上か下から1枚を手札に加えることができる：自分のトラッシュからコスト4以下の、特徴《ODYSSEY》か《麦わらの一味》を持つキャラカード1枚までを、レストで登場させる。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-029,トニートニー・チョッパー,C,CHARACTER,緑,コスト,3,4000,1000,打,ODYSSEY/動物/麦わらの一味,3,【自分のターン終了時】自分のコスト4以下の特徴《ODYSSEY》を持つキャラ1枚までを、アクティブにする。,,ブースターパック 新たなる皇帝【OP-09】,,
OP09-030,トラファルガー・ロー,UC,CHARACTER,緑,コスト,3,4000,1000,斬,ODYSSEY/超新星/ハートの海賊団,3,【登場時】自分のキャラ1枚を持ち主の手札に戻すことができる：自分の手札から「トラファルガー・ロー」以外のコスト3以下の特徴《ODYSSEY》を持つキャラカード1枚までを、登場させる。,,ブースターパック 新たなる皇帝【OP-09】,,
