CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
OP01-016,ナミ,R,CHARACTER,赤,コスト,1,2000,1000,特,麦わらの一味,X,【登場時】自分のデッキの上から5枚を見て、「ナミ」以外の特徴《麦わらの一味》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,スタートデッキ 赤 モンキー・D・ルフィ【ST-31】,dummy.gif,
OP04-016,反行儀キックコース,R,EVENT,赤,コスト,-,-,-,-,アラバスタ王国/麦わらの一味,4,【カウンター】自分の手札1枚を捨てることができる：自分のリーダーかキャラ1枚までを、このバトル中、パワー+3000。,【】相手のリーダーかキャラ1枚までを、このターン中、パワー-3000。,スタートデッキ 赤 モンキー・D・ルフィ【ST-31】,dummy.gif,
OP11-003,ウソップ,UC,CHARACTER,赤,コスト,5,6000,2000,射,麦わらの一味,3,-,,スタートデッキ 赤 モンキー・D・ルフィ【ST-31】,dummy.gif,
OP11-009,ニコ・ロビン,C,CHARACTER,赤,コスト,3,4000,1000,打,麦わらの一味,3,【ドン!!×2】【アタック時】相手のキャラ1枚までを、次の相手のターン終了時まで、パワー-2000。,,スタートデッキ 赤 モンキー・D・ルフィ【ST-31】,dummy.gif,
OP11-012,フランキー,UC,CHARACTER,赤,コスト,4,4000,2000,打,麦わらの一味,3,【自分のターン中】【ターン1回】相手がイベントを発動した時、自分のキャラすべてを、このターン中、パワー+2000。,,スタートデッキ 赤 モンキー・D・ルフィ【ST-31】,dummy.gif,
OP13-021,ゴムゴムの銃乱打,C,EVENT,赤,コスト,1,-,-,-,麦わらの一味,4,【メイン】自分の「モンキー・Ｄ・ルフィ」1枚にレストのドン!!1枚までを、付与する。その後、相手のキャラ1枚までを、このターン中、パワー-2000。,【】相手のキャラ1枚までを、このターン中、パワー-2000。,スタートデッキ 赤 モンキー・D・ルフィ【ST-31】,dummy.gif,
OP14-015,ロロノア・ゾロ,R,CHARACTER,赤,コスト,7,8000,-,斬,超新星/麦わらの一味,4,【速攻】(このカードは登場したターンにアタックできる)【アタック時】相手のキャラ1枚までを、このターン中、パワー-1000。,,スタートデッキ 赤 モンキー・D・ルフィ【ST-31】,dummy.gif,
P-101,トニートニー・チョッパー,P,CHARACTER,赤,コスト,4,5000,1000,打,動物/麦わらの一味,4,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】自分のリーダーにレストのドン!!1枚までを、付与する。,,スタートデッキ 赤 モンキー・D・ルフィ【ST-31】,dummy.gif,
ST21-001,モンキー・Ｄ・ルフィ,L,LEADER,赤,ライフ,5,5000,-,打,四皇/麦わらの一味,3,【ドン!!×1】【起動メイン】【ターン1回】自分のキャラ1枚にレストのドン!!2枚までを、付与する。,,スタートデッキ 赤 モンキー・D・ルフィ【ST-31】,dummy.gif,
ST23-004,モンキー・Ｄ・ルフィ,C,CHARACTER,赤,コスト,1,2000,1000,打,FILM/超新星/麦わらの一味,3,【起動メイン】自分のドン!!1枚とこのキャラをレストにできる：相手のキャラ1枚までを、このターン中、パワー-1000。,,スタートデッキ 赤 モンキー・D・ルフィ【ST-31】,dummy.gif,
ST31-001,サンジ,SR,CHARACTER,赤,コスト,5,3000,1000,打,麦わらの一味,5,【ドン!!×2】このキャラは【速攻】を得る。(このカードは登場したターンにアタックできる)【登場時】カード1枚を引き、自分の手札から「サンジ」以外のコスト5以下の特徴《麦わらの一味》を持つキャラカード1枚までを、登場させる。,,スタートデッキ 赤 モンキー・D・ルフィ【ST-31】,dummy.gif,
ST31-002,ジンベエ,C,CHARACTER,赤,コスト,5,6000,1000,打,魚人族/麦わらの一味,5,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】カード1枚を引き、自分の手札からコスト1の特徴《麦わらの一味》を持つカード1枚までを、登場させる。,,スタートデッキ 赤 モンキー・D・ルフィ【ST-31】,dummy.gif,
ST31-003,ブルック,C,CHARACTER,赤,コスト,2,3000,1000,斬,麦わらの一味,5,【相手のターン中】自分の付与されているドン!!が合計3枚以上ある場合、このキャラは【ブロッカー】を得て、パワー+3000。(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,スタートデッキ 赤 モンキー・D・ルフィ【ST-31】,dummy.gif,
ST31-004,モンキー・Ｄ・ルフィ,SR,CHARACTER,赤,コスト,7,9000,-,打,四皇/麦わらの一味,5,自分の付与されているドン!!が合計3枚以上ある場合、このキャラは【速攻】を得る。(このカードは登場したターンにアタックできる)【登場時】自分の場の特徴《麦わらの一味》を持つカード1枚につき、相手のキャラ1枚までを、このターン中、パワー-1000。,,スタートデッキ 赤 モンキー・D・ルフィ【ST-31】,dummy.gif,
ST31-005,サウザンド・サニー号,C,STAGE,赤,コスト,1,-,-,-,麦わらの一味,5,【登場時】自分のデッキの上から5枚を見て、特徴《麦わらの一味》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。【起動メイン】このステージをレストにできる：自分の「モンキー・Ｄ・ルフィ」1枚にレストのドン!!1枚までを、付与する。,,スタートデッキ 赤 モンキー・D・ルフィ【ST-31】,dummy.gif,
