CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
OP10-099,ユースタス・キッド,L,LEADER,黄,ライフ,5,5000,-,特,超新星/キッド海賊団,3,【自分のターン終了時】自分のライフの上から1枚を表向きにできる：自分のコスト3から8の特徴《超新星》を持つキャラ1枚までを、アクティブにし、そのキャラは、次の相手のターン終了時まで、【ブロッカー】を得る。,,スタートデッキ 黄 ユースタス・キッド【ST-36】,dummy.gif,
OP10-101,ウルージ,C,CHARACTER,黄,コスト,5,7000,1000,打,超新星/破戒僧海賊団,3,-,,スタートデッキ 黄 ユースタス・キッド【ST-36】,dummy.gif,
OP10-103,カポネ・ベッジ,R,CHARACTER,黄,コスト,1,-,2000,射,超新星/ファイアタンク海賊団,3,【登場時】自分のライフの上か下から1枚を手札に加えることができる：自分の手札から特徴《超新星》を持つキャラカード1枚までを、ライフの上に表向きで加える。,,スタートデッキ 黄 ユースタス・キッド【ST-36】,dummy.gif,
OP10-109,バジル・ホーキンス,R,CHARACTER,黄,コスト,4,5000,1000,斬,超新星/ホーキンス海賊団,3,【KO時】相手のライフの上から1枚までを、トラッシュに置く。,【】カード2枚を引き、自分の手札1枚を捨てる。,スタートデッキ 黄 ユースタス・キッド【ST-36】,dummy.gif,
OP10-111,モンキー・Ｄ・ルフィ,R,CHARACTER,黄,コスト,1,2000,1000,打,超新星/麦わらの一味,3,【登場時】自分のデッキの上から5枚を見て、「モンキー・Ｄ・ルフィ」以外の特徴《超新星》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,スタートデッキ 黄 ユースタス・キッド【ST-36】,dummy.gif,
OP10-114,X・ドレーク,UC,CHARACTER,黄,コスト,3,3000,2000,斬,超新星/海軍/ドレーク海賊団,3,【起動メイン】このキャラをレストにできる：自分のライフの枚数が相手のライフの枚数以下の場合、相手のコスト4以下のキャラ1枚までを、レストにする。,,スタートデッキ 黄 ユースタス・キッド【ST-36】,dummy.gif,
OP12-113,ロロノア・ゾロ,UC,CHARACTER,黄,コスト,5,6000,1000,斬,超新星/麦わらの一味,3,【KO時】自分のリーダーが特徴《超新星》を持つ場合、自分の手札からコスト4以下の特徴《超新星》を持つキャラカード1枚までを、レストで登場させる。,【】相手のコスト1以下のキャラ1枚までを、KOし、このカードを手札に加える。,スタートデッキ 黄 ユースタス・キッド【ST-36】,dummy.gif,
OP13-116,この海で一番自由な奴が海賊王だ!!!,UC,EVENT,黄,コスト,1,-,-,-,超新星/麦わらの一味,4,【メイン】自分のデッキの上から5枚を見て、特徴《超新星》を持つキャラカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】このカードの【メイン】効果を発動する。,スタートデッキ 黄 ユースタス・キッド【ST-36】,dummy.gif,
P-085,ジュエリー・ボニー,P,CHARACTER,黄,コスト,5,6000,1000,特,超新星/ボニー海賊団,3,【登場時】自分のリーダーが特徴《超新星》を持ち、自分のライフの枚数が相手のライフの枚数以下の場合、相手のコスト4以下のキャラ1枚までを、持ち主のライフの上か下に表向きで加える。,,スタートデッキ 黄 ユースタス・キッド【ST-36】,dummy.gif,
P-088,トラファルガー・ロー,P,CHARACTER,黄,コスト,4,5000,2000,斬,超新星/ハートの海賊団,3,-,【】自分のリーダーが特徴《超新星》を持ち、お互いのライフの合計枚数が5枚以下の場合、このカードを登場させる。,スタートデッキ 黄 ユースタス・キッド【ST-36】,dummy.gif,
ST36-001,キャベンディッシュ,C,CHARACTER,黄,コスト,3,3000,2000,斬,ドレスローザ/超新星/美しき海賊団,5,【KO時】自分の手札1枚を捨てることができる：自分のデッキの上から1枚までを、ライフの上に加える。,,スタートデッキ 黄 ユースタス・キッド【ST-36】,dummy.gif,
ST36-002,キラー,SR,CHARACTER,黄,コスト,4,6000,-,斬,超新星/キッド海賊団,5,【自分のターン中】【登場時】自分のリーダーが特徴《キッド海賊団》を持つ場合、自分のデッキの上から1枚までを、ライフの上に加える。,【】相手のライフが3枚以下の場合、このカードを登場させる。,スタートデッキ 黄 ユースタス・キッド【ST-36】,dummy.gif,
ST36-003,スクラッチメン・アプー,C,CHARACTER,黄,コスト,4,4000,2000,射,超新星/オンエア海賊団,5,-,【】カード1枚を引き、自分の特徴《超新星》を持つリーダーを、このターン中、元々のパワー7000にする。,スタートデッキ 黄 ユースタス・キッド【ST-36】,dummy.gif,
ST36-004,バルトロメオ,C,CHARACTER,黄,コスト,1,2000,1000,特,ドレスローザ/超新星/バルトクラブ,5,【登場時】自分の手札から特徴《超新星》を持つカード1枚を捨てることができる：カード2枚を引く。,,スタートデッキ 黄 ユースタス・キッド【ST-36】,dummy.gif,
ST36-005,ユースタス・キッド,SR,CHARACTER,黄,コスト,6,7000,-,特,超新星/キッド海賊団,5,【相手のアタック時】【ターン1回】自分のライフの上か下から1枚を裏向きにできる：アタックの対象を自分の元々のパワー5000以上の「ユースタス・キッド」にする。【起動メイン】【ターン1回】自分のライフの上か下から1枚を表向きにできる：自分のリーダーにレストのドン!!1枚までを、付与する。,,スタートデッキ 黄 ユースタス・キッド【ST-36】,dummy.gif,
