CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
EB03-032,シャーロット・フランペ,C,CHARACTER,紫,コスト,1,2000,1000,射,ビッグ・マム海賊団,4,【自分のターン中】【登場時】自分の「シャーロット・カタクリ」1枚までを、このターン中、パワー+2000。,,スタートデッキ 紫 シャーロット・カタクリ【ST-34】,dummy.gif,
EB03-035,シャーロット・プリン,R,CHARACTER,紫,コスト,4,4000,2000,知,ビッグ・マム海賊団,4,【ブロッカー】【登場時】自分の場のドン!!が相手の場のドン!!の枚数以下の場合、ドン!!デッキからドン!!1枚までを、レストで追加する。,,スタートデッキ 紫 シャーロット・カタクリ【ST-34】,dummy.gif,
OP11-062,シャーロット・カタクリ,L,LEADER,紫,ライフ,5,5000,-,打,ビッグ・マム海賊団,3,【アタック時】/【相手のアタック時】【ターン1回】ドン!!-1：相手のデッキの上から1枚を見る。その後、このリーダーは、このバトル中、パワー+1000。,,スタートデッキ 紫 シャーロット・カタクリ【ST-34】,dummy.gif,
OP11-065,シャーロット・アナナ,UC,CHARACTER,紫,コスト,1,1000,1000,知,ビッグ・マム海賊団,3,「シャーロット・アナナ」以外の自分の紫の特徴《ビッグ・マム海賊団》を持つキャラがいる場合、このキャラは【ブロッカー】を得る。(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,スタートデッキ 紫 シャーロット・カタクリ【ST-34】,dummy.gif,
OP11-066,シャーロット・オーブン,R,CHARACTER,紫,コスト,4,5000,1000,特,ビッグ・マム海賊団,3,【起動メイン】このキャラをレストにできる：任意のコストを宣言し、相手のデッキの上から1枚を公開する。公開したカードが宣言したコストと同じ場合、相手の元々のコスト3以下のキャラ1枚までを、KOする。その後、ドン!!デッキからドン!!1枚までを、レストで追加する。,,スタートデッキ 紫 シャーロット・カタクリ【ST-34】,dummy.gif,
OP11-068,シャーロット・ダイフク,UC,CHARACTER,紫,コスト,6,7000,2000,斬,ビッグ・マム海賊団,3,-,,スタートデッキ 紫 シャーロット・カタクリ【ST-34】,dummy.gif,
OP11-071,シャーロット・ペロスペロー,R,CHARACTER,紫,コスト,5,7000,-,特,ビッグ・マム海賊団,3,【起動メイン】【ターン1回】自分の手札1枚を捨てることができる：任意のコストを宣言し、相手のデッキの上から1枚を公開する。公開したカードが宣言したコストと同じ場合、カード1枚を引き、ドン!!デッキからドン!!1枚までを、アクティブで追加する。,,スタートデッキ 紫 シャーロット・カタクリ【ST-34】,dummy.gif,
OP11-079,男の勝負に…!!!薄っぺらい援護などするな!!!!,UC,EVENT,紫,コスト,1,-,-,-,ビッグ・マム海賊団,3,【カウンター】任意のコストを宣言し、相手のデッキの上から1枚を公開する。公開したカードが宣言したコストと同じ場合、自分のリーダーかキャラ1枚までを、このバトル中、パワー+5000。,【】カード1枚を引く。,スタートデッキ 紫 シャーロット・カタクリ【ST-34】,dummy.gif,
OP11-081,皇帝剣破々刃,C,EVENT,紫,コスト,6,-,-,-,四皇/ビッグ・マム海賊団,3,【メイン】任意のコストを宣言し、相手のデッキの上から1枚を公開する。公開したカードが宣言したコストと同じ場合、相手の元々のコスト8以下のキャラ1枚までを、KOする。,【】ドン!!デッキからドン!!1枚までを、アクティブで追加する。,スタートデッキ 紫 シャーロット・カタクリ【ST-34】,dummy.gif,
P-090,シャーロット・スムージー,P,CHARACTER,紫,コスト,7,7000,1000,特,ビッグ・マム海賊団,3,【相手のターン中】【KO時】ドン!!-1：自分の手札から「シャーロット・スムージー」以外の相手の場のドン!!の枚数以下のコストを持ち、特徴《ビッグ・マム海賊団》を持つキャラカード1枚までを、登場させる。,,スタートデッキ 紫 シャーロット・カタクリ【ST-34】,dummy.gif,
