CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
EB04-001,ジュエリー・ボニー,L,LEADER,赤/黄,ライフ,4,5000,-,特,エッグヘッド/ボニー海賊団,4,【相手のターン中】自分のライフが1枚以下の場合、このリーダーのパワー+2000。【起動メイン】【ターン1回】相手のキャラ1枚までを、このターン中、パワー-1000。その後、自分のライフが2枚以上の場合、自分のライフの上から1枚を手札に加えることができる。,,エクストラブースター EGGHEAD CRISIS【EB-04】,dummy.gif,
EB04-002,ジュエリー・ボニー,R,CHARACTER,赤,コスト,1,2000,1000,特,エッグヘッド/ボニー海賊団,4,【登場時】自分のデッキの上から4枚を見て、「ジュエリー・ボニー」以外の特徴《エッグヘッド》か《麦わらの一味》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,エクストラブースター EGGHEAD CRISIS【EB-04】,dummy.gif,
EB04-003,スモーカー＆たしぎ,R,CHARACTER,赤,コスト,8,8000,-,斬/特,パンクハザード/海軍,4,【速攻】(このカードは登場したターンにアタックできる)【相手のターン中】自分の特徴《海軍》を持つリーダーを、元々のパワー7000にする。,,エクストラブースター EGGHEAD CRISIS【EB-04】,dummy.gif,
EB04-004,ゼフ,C,CHARACTER,赤,コスト,7,8000,-,打,東の海,4,【アタック時】自分のリーダーを、次の相手のエンドフェイズ終了時まで、元々のパワー7000にする。,,エクストラブースター EGGHEAD CRISIS【EB-04】,dummy.gif,
EB04-005,トラファルガー・ロー,C,CHARACTER,赤,コスト,3,5000,2000,斬,王下七武海/超新星/ハートの海賊団,4,相手の元々のパワー5000以上のキャラが2枚以上いない場合、このキャラはアタックできない。,,エクストラブースター EGGHEAD CRISIS【EB-04】,dummy.gif,
EB04-006,モーダ,C,CHARACTER,赤,コスト,1,-,2000,知,ルルシア王国,4,【登場時】自分のデッキの上から7枚を見て、「ルルシア王国」1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,エクストラブースター EGGHEAD CRISIS【EB-04】,dummy.gif,
EB04-007,ロロノア・ゾロ,SR,CHARACTER,赤,コスト,7,9000,-,斬,エッグヘッド/麦わらの一味,4,【登場時】自分のリーダーを、次の相手のエンドフェイズ終了時まで、パワー+2000。【起動メイン】【ターン1回】相手のパワー8000以上のキャラがいる場合、このキャラは、このターン中、【速攻：キャラ】を得る。,,エクストラブースター EGGHEAD CRISIS【EB-04】,dummy.gif,
EB04-008,歪んだ未来,R,EVENT,赤,コスト,1,-,-,-,エッグヘッド/ボニー海賊団,4,【メイン】自分のライフが2枚以下の場合、相手のキャラ1枚までを、このターン中、パワー-3000。【カウンター】自分のリーダーを、このバトル中、パワー+3000。,,エクストラブースター EGGHEAD CRISIS【EB-04】,dummy.gif,
EB04-009,弟子の船出だ よしなに頼むよ…,C,EVENT,赤,コスト,-,-,-,-,元ロジャー海賊団,4,【メイン】自分の「シルバーズ・レイリー」1枚にアクティブのドン‼1枚を付与することができる：相手のキャラ1枚までを、このターン中、パワー-2000。【カウンター】自分のキャラか「シルバーズ・レイリー」1枚までを、このバトル中、パワー+2000。,,エクストラブースター EGGHEAD CRISIS【EB-04】,dummy.gif,
EB04-010,ルルシア王国,C,STAGE,赤,コスト,7,-,-,-,ルルシア王国,4,【相手のターン中】自分の元々のコスト1のキャラすべてを、パワー+5000。【登場時】相手のキャラ1枚までを、このターン中、パワー0にする。,,エクストラブースター EGGHEAD CRISIS【EB-04】,dummy.gif,
