CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
EB03-001,ネフェルタリ・ビビ,L,LEADER,赤/青,ライフ,4,5000,-,斬,アラバスタ王国,4,【ターン1回】自分の元々のコスト4以上のキャラがKOされる場合、代わりに自分の手札1枚を捨てることができる。【起動メイン】このリーダーをレストにできる：相手のキャラ1枚までを、このターン中、パワー-2000。その後、自分の【アタック時】効果を持たないキャラ1枚までは、このターン中、【速攻】を得る。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-001,ネフェルタリ・ビビ,L,LEADER,赤/青,ライフ,4,5000,-,斬,アラバスタ王国,4,【ターン1回】自分の元々のコスト4以上のキャラがKOされる場合、代わりに自分の手札1枚を捨てることができる。【起動メイン】このリーダーをレストにできる：相手のキャラ1枚までを、このターン中、パワー-2000。その後、自分の【アタック時】効果を持たないキャラ1枚までは、このターン中、【速攻】を得る。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-002,アイン,C,CHARACTER,赤,コスト,5,6000,2000,特,FILM/NEO海軍,4,-,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-003,ウタ,SR,CHARACTER,赤,コスト,5,7000,-,特,FILM,4,【登場時】自分のリーダーが「ウタ」の場合、カード2枚を引く。その後、自分の手札からパワー6000以下の元々の効果のないキャラカード1枚までを、登場させる。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-003,ウタ,SR,CHARACTER,赤,コスト,5,7000,-,特,FILM,4,【登場時】自分のリーダーが「ウタ」の場合、カード2枚を引く。その後、自分の手札からパワー6000以下の元々の効果のないキャラカード1枚までを、登場させる。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-004,カリーナ,C,CHARACTER,赤,コスト,3,2000,1000,知,FILM/グラン・テゾーロ,4,【ブロッカー】【相手のターン中】自分のリーダーが多色で、自分の元々のパワー6000以上のキャラがいない場合、このキャラのパワー+4000。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-005,シュガー,R,CHARACTER,赤,コスト,3,-,1000,特,ドンキホーテ海賊団,4,【登場時】自分のリーダーが「シュガー」の場合、自分の手札からパワー6000以下の特徴《ドンキホーテ海賊団》を持つキャラカード1枚までを、レストで登場させる。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-006,ナミ,R,CHARACTER,赤,コスト,5,7000,-,知,アラバスタ王国/麦わらの一味,4,【登場時】自分のアクティブのリーダーを、このターン中、パワー-5000することができる：カード1枚を引く。【起動メイン】【ターン1回】自分のリーダーが特徴《アラバスタ王国》を持つ場合、相手のキャラ1枚までを、このターン中、パワー-1000。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-007,バカラ,C,CHARACTER,赤,コスト,4,5000,1000,特,FILM/グラン・テゾーロ,4,【ブロッカー】【KO時】自分の手札からパワー6000以下の元々の効果のないキャラカード1枚までを、登場させる。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-008,ひばり,R,CHARACTER,赤,コスト,3,5000,-,射,海軍/SWORD,4,【登場時】/【アタック時】自分の特徴《SWORD》を持つ、リーダーかキャラ1枚までは、このターン中、アクティブのキャラにもアタックできる。【起動メイン】【ターン1回】相手のキャラ1枚までを、このターン中、パワー-1000。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-008,ひばり,R,CHARACTER,赤,コスト,3,5000,-,射,海軍/SWORD,4,【登場時】/【アタック時】自分の特徴《SWORD》を持つ、リーダーかキャラ1枚までは、このターン中、アクティブのキャラにもアタックできる。【起動メイン】【ターン1回】相手のキャラ1枚までを、このターン中、パワー-1000。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-009,マキノ,C,CHARACTER,赤,コスト,1,-,2000,知,フーシャ村,4,【起動メイン】このキャラをレストにできる：自分の元々の効果のないキャラ1枚までを、このターン中、パワー+2000。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-010,モネ,R,CHARACTER,赤,コスト,5,6000,1000,特,パンクハザード/ドンキホーテ海賊団,4,【ブロッカー】【登場時】自分のデッキの上から5枚を見て、パワー1000以下のキャラカードかイベント1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-011,いつかまた会えたら!!!もう一度 仲間と呼んでくれますか!!!?,C,EVENT,赤,コスト,1,-,-,-,アラバスタ王国,4,【カウンター】自分のリーダーが「ネフェルタリ・ビビ」の場合、自分のリーダーかキャラ1枚までを、このバトル中、パワー+4000。,【】相手のキャラ1枚までを、このターン中、パワー-2000。,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-012,お玉,R,CHARACTER,緑,コスト,2,-,2000,特,ワノ国,4,【起動メイン】このキャラをレストにできる：相手の、コスト3以下の、特徴《動物》か《SMILE》を持つキャラかドン‼1枚までを、レストにする。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-013,キャロット,R,CHARACTER,緑,コスト,6,7000,1000,特,ミンク族,4,【起動メイン】【ターン1回】このキャラが登場したターンの場合、相手のレストのコスト5以下のキャラ1枚までを、KOする。その後、自分の手札から「ゾウ」1枚までを、登場させる。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-013,キャロット,R,CHARACTER,緑,コスト,6,7000,1000,特,ミンク族,4,【起動メイン】【ターン1回】このキャラが登場したターンの場合、相手のレストのコスト5以下のキャラ1枚までを、KOする。その後、自分の手札から「ゾウ」1枚までを、登場させる。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-014,くいな,C,CHARACTER,緑,コスト,2,-,1000,斬,東の海/シモツキ村,4,【起動メイン】このキャラをレストにできる：自分の属性(斬)を持つリーダーにレストのドン‼2枚までを、付与する。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-015,ケイミー,C,CHARACTER,緑,コスト,2,-,1000,知,人魚族/魚人島,4,【起動メイン】このキャラをレストにできる：自分の特徴《魚人族》か《人魚族》を持つ、リーダーかキャラ1枚にレストのドン‼1枚までを、付与する。その後、相手のコスト2以下のキャラ1枚までを、レストにする。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-016,光月日和,C,CHARACTER,緑,コスト,1,-,-,知,ワノ国/光月家,4,【登場時】自分のリーダーが「光月おでん」の場合、カード1枚を引く。【起動メイン】このキャラをトラッシュに置くことができる：自分の特徴《ワノ国》を持つリーダーにレストのドン‼1枚までを、付与する。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-017,ジュエリー・ボニー,R,CHARACTER,緑,コスト,5,6000,1000,特,超新星/ボニー海賊団,4,【登場時】自分のリーダーが特徴《超新星》を持つ場合、自分のドン‼1枚までを、アクティブにする。その後、相手のコスト8以下のキャラ1枚までは、次の相手のエンドフェイズ終了時まで、レストにできない。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-018,たしぎ,SR,CHARACTER,緑,コスト,4,6000,-,斬,海軍,4,【相手のターン中】このキャラは相手の効果でKOされず、【ブロッカー】を得る。【自分のターン終了時】自分のドン‼1枚をレストにし、自分の手札1枚を捨てることができる：このキャラをアクティブにする。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-018,たしぎ,SR,CHARACTER,緑,コスト,4,6000,-,斬,海軍,4,【相手のターン中】このキャラは相手の効果でKOされず、【ブロッカー】を得る。【自分のターン終了時】自分のドン‼1枚をレストにし、自分の手札1枚を捨てることができる：このキャラをアクティブにする。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-019,ワンダ,C,CHARACTER,緑,コスト,6,7000,1000,斬,ミンク族,4,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-020,出た!負け惜しみ～,C,EVENT,緑,コスト,1,-,-,-,FILM,4,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+2000。その後、自分の特徴《FILM》を持つキャラが2枚以上いる場合、そのカードを、このバトル中、パワー+2000。,【】自分のキャラ1枚までを、アクティブにする。,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-021,アルビダ,C,CHARACTER,青,コスト,4,2000,1000,打,クロスギルド,4,【登場時】自分の手札1枚を捨てることができる：相手の元々の、パワー4000以下のキャラ1枚までとコスト3以下のキャラ1枚までを、持ち主のデッキの下に置く。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-022,イスカ,R,CHARACTER,青,コスト,6,6000,1000,斬,海軍,4,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】コスト4以下のキャラ1枚までを、持ち主のデッキの下に置く。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-023,カヤ,C,CHARACTER,青,コスト,2,-,2000,知,東の海,4,【登場時】自分のデッキの上から5枚を見て、好きな順番に並び替え、デッキの上か下に置く。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-024,ネフェルタリ・ビビ,SR,CHARACTER,青,コスト,5,4000,1000,知,アラバスタ王国,4,【ブロッカー】【登場時】自分の手札からコスト5以下の、特徴《アラバスタ王国》か《麦わらの一味》を持つキャラカード1枚までを、登場させる。その後、自分は、このターン中、自分の場にキャラカードを登場できない。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-024,ネフェルタリ・ビビ,SR,CHARACTER,青,コスト,5,4000,1000,知,アラバスタ王国,4,【ブロッカー】【登場時】自分の手札からコスト5以下の、特徴《アラバスタ王国》か《麦わらの一味》を持つキャラカード1枚までを、登場させる。その後、自分は、このターン中、自分の場にキャラカードを登場できない。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-025,ヒナ,R,CHARACTER,青,コスト,5,6000,1000,特,海軍,4,【登場時】自分の手札1枚を捨てることができる：元々のパワー6000のキャラ1枚までを、持ち主の手札に戻す。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-025,ヒナ,R,CHARACTER,青,コスト,5,6000,1000,特,海軍,4,【登場時】自分の手札1枚を捨てることができる：元々のパワー6000のキャラ1枚までを、持ち主の手札に戻す。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
EB03-026,ボア・ハンコック,SR,CHARACTER,青,コスト,6,8000,-,特,王下七武海/九蛇海賊団,4,【登場時】相手の手札が5枚以上ある場合、相手は自身の手札1枚をデッキの下に置く。【起動メイン】【ターン1回】自分のキャラ1枚を持ち主のデッキの下に置くことができる：自分のリーダーとキャラ1枚にレストのドン‼1枚ずつまでを、付与する。,,エクストラブースター ONE PIECE Heroines Edition【EB-03】,dummy.gif,
