CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
OP15-001,クリーク,L,LEADER,赤/緑,ライフ,4,5000,-,斬,東の海/クリーク海賊団,4,【ドン‼×1】【相手のターン中】自分のキャラが特徴《東の海》を持つキャラのみの場合、相手のキャラすべてを、パワー-2000。【起動メイン】【ターン1回】相手のドン‼が2枚以上付与されているキャラ1枚までを、レストにする。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-002,ルーシー,L,LEADER,赤/青,ライフ,4,5000,-,打,ドレスローザ/革命軍,4,【アタック時】/【相手のアタック時】自分の手札からイベントかステージカードを任意の枚数捨ててもよい。捨てたカード1枚につき、このリーダーは、このバトル中、パワー+1000。【起動メイン】【ターン1回】このターン中、自分が元々のコスト3以上のイベントを発動している場合、カード1枚を引く。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-003,アルビダ,R,CHARACTER,赤,コスト,5,6000,1000,打,東の海/アルビダ海賊団,4,このキャラがKOされる場合、代わりに自分の手札からパワー6000以下のキャラカード1枚を捨てることができる。【起動メイン】【ターン1回】相手のキャラ1枚に相手のレストのドン‼1枚を付与できる：リーダーかキャラ1枚に持ち主のレストのドン‼1枚までを、付与する。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-004,海ネコ,C,CHARACTER,赤,コスト,1,-,1000,知,動物/アラバスタ王国,4,【登場時】自分のリーダーがパワー0以下の場合、相手のキャラ1枚までを、このターン中、パワー-3000。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-005,カバジ,C,CHARACTER,赤,コスト,2,3000,1000,斬,東の海/バギー海賊団,4,【アタック時】相手の付与されているドン‼がある場合、このキャラは、このターン中、パワー+2000。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-006,キャベンディッシュ,UC,CHARACTER,赤,コスト,4,4000,2000,斬,ドレスローザ/美しき海賊団,4,自分のトラッシュにイベントが4枚以上ある場合、このキャラのパワー+2000。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-007,ギン,SR,CHARACTER,赤,コスト,6,7000,1000,打,東の海/クリーク海賊団,4,【登場時】自分のリーダーが特徴《東の海》を持つ場合、自分の手札からコスト5以下のキャラカード1枚までを、登場させる。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-008,クリーク,SR,CHARACTER,赤,コスト,8,9000,-,斬,東の海/クリーク海賊団,4,【登場時】相手のキャラ1枚に相手のレストのドン‼3枚までを、付与する。その後、このキャラは、このターン中、【速攻】を得る。【起動メイン】【ターン1回】このキャラが登場したターンの場合、相手のキャラすべては、そのキャラに付与されているドン‼1枚につき、このターン中、パワー-1000。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-009,コビー,UC,CHARACTER,赤,コスト,1,2000,2000,打,東の海/海軍,4,自分の元々のパワー7000以下のキャラが相手の効果で場を離れる場合、代わりに自分のリーダーを、このターン中、パワー-2000できる。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-010,ネズミ,C,CHARACTER,赤,コスト,2,2000,1000,打,東の海/海軍,4,【起動メイン】【ターン1回】リーダーかキャラ1枚に持ち主のレストのドン‼1枚までを、付与する。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-011,パール,R,CHARACTER,赤,コスト,4,4000,1000,打,東の海/クリーク海賊団,4,【相手のターン中】自分のリーダーが特徴《東の海》を持つ場合、このキャラは【ブロッカー】を得て、パワー+2000。【KO時】自分のリーダーが特徴《東の海》を持つ場合、相手の元々のパワー6000以下のキャラ1枚までを、KOする。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-012,バギー,C,CHARACTER,赤,コスト,3,4000,1000,斬,東の海/バギー海賊団,4,【アタック時】リーダーかキャラ1枚に持ち主のレストのドン‼1枚までを、付与する。【KO時】カード1枚を引く。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-013,ハサミ,C,CHARACTER,赤,コスト,4,2000,2000,打,動物/アラバスタ王国,4,手札のこのカードは、自分のリーダーがパワー0以下の場合、コスト-2。【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-014,バルトロメオ,R,CHARACTER,赤,コスト,4,6000,-,特,ドレスローザ/バルトクラブ,4,このキャラがKOされる場合、代わりに自分の手札からイベント1枚を捨てることができる。【登場時】自分の手札から元々のコスト3以下の特徴《ドレスローザ》を持つイベント1枚までを、発動する。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-015,ヒグマ,C,CHARACTER,赤,コスト,1,1000,2000,斬,東の海/山賊,4,【登場時】相手のキャラ1枚に相手のレストのドン‼1枚までを、付与する。その後、相手のドン‼が付与されているキャラ1枚までを、このターン中、パワー-1000。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-016,フルボディ,UC,CHARACTER,赤,コスト,5,6000,2000,打,海軍,4,-,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-017,モーガン,C,CHARACTER,赤,コスト,5,6000,1000,斬,東の海/海軍,4,【ブロッカー】【起動メイン】【ターン1回】相手のキャラ1枚に相手のレストのドン‼1枚を付与できる：リーダーかキャラ1枚に持ち主のレストのドン‼1枚までを、付与する。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-018,モージ,C,CHARACTER,赤,コスト,2,3000,1000,知,東の海/バギー海賊団,4,【アタック時】相手のドン‼が付与されているパワー3000以下のキャラ1枚までを、KOする。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-019,バリア突進牛,UC,EVENT,赤,コスト,3,-,-,-,ドレスローザ/バルトクラブ,4,【メイン】カード1枚を引き、自分のリーダーを、次の相手のエンドフェイズ終了時まで、パワー+1000。,【】相手のキャラ1枚までを、このターン中、パワー-4000。,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-020,火拳,R,EVENT,赤,コスト,7,-,-,-,ドレスローザ/革命軍,4,【メイン】自分のリーダーを、このターン中、パワー+3000し、相手のキャラ1枚までを、次の相手のエンドフェイズ終了時まで、パワー-8000。その後、自分の手札2枚を捨ててもよい。そうした場合、相手のパワー0以下のキャラ1枚までを、KOする。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-021,見てろよ!エース!!!,UC,EVENT,赤,コスト,4,-,-,-,ドレスローザ/革命軍,4,手札のこのカードは、自分のトラッシュにイベントが4枚以上ある場合、コスト-3。【メイン】/【カウンター】相手のキャラ1枚までを、このターン中、パワー-3000。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-022,ブルック,L,LEADER,緑/黒,ライフ,4,5000,-,斬,麦わらの一味,4,ルール上、自分はデッキが0枚でも敗北せず、デッキが0枚になったターン終了時に敗北する。【起動メイン】【ターン1回】自分のデッキの上から4枚をトラッシュに置く。その後、自分のデッキが0枚の場合、自分のキャラ1枚までを、アクティブにする。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-023,アーロン,R,CHARACTER,緑,コスト,4,5000,1000,斬,魚人族/東の海/アーロン一味,4,【KO時】相手のレストのカード2枚までは、次の相手のリフレッシュフェイズでアクティブにならない。【起動メイン】【ターン1回】相手のキャラ1枚に相手のレストのドン‼1枚を付与できる：リーダーかキャラ1枚に持ち主のコストエリアのドン‼1枚までを、付与する。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-024,ウソップ,R,CHARACTER,緑,コスト,4,5000,1000,射,麦わらの一味,4,【相手のターン中】このキャラは相手のリーダーとキャラの効果でレストにされず、【ブロッカー】を得る。【KO時】相手のリーダーかコスト7以下のキャラ1枚までを、レストにする。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-025,クロ,R,CHARACTER,緑,コスト,7,7000,1000,斬,東の海/クロネコ海賊団,4,【ブロッカー】【登場時】相手のキャラ1枚に相手のコストエリアのドン‼2枚までを、付与する。その後、このターン終了時、相手のドン‼が3枚以上付与されているレストのキャラ1枚までは、次の相手のリフレッシュフェイズでアクティブにならない。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-026,ジャンゴ,UC,CHARACTER,緑,コスト,1,2000,1000,斬,東の海/クロネコ海賊団,4,【登場時】自分のデッキの上から3枚を見て、特徴《東の海》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。【起動メイン】このキャラをトラッシュに置くことができる：相手のキャラ1枚に相手のレストのドン‼1枚までを、付与する。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-027,ジュラキュール・ミホーク,C,CHARACTER,緑,コスト,4,5000,2000,斬,東の海/王下七武海,4,【登場時】相手のドン‼が付与されているキャラ1枚までを、レストにする。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-028,ニャーバン兄弟,UC,CHARACTER,緑,コスト,1,2000,2000,斬,東の海/クロネコ海賊団,4,【登場時】自分のリーダーが特徴《東の海》を持つ場合、相手のキャラ1枚に相手のコストエリアのドン‼1枚までを、付与する。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-029,バーソロミュー・くま,C,CHARACTER,緑,コスト,4,5000,1000,打,王下七武海/革命軍,4,【登場時】相手のコスト5以下のキャラ1枚までは、次の相手のエンドフェイズ終了時まで、レストにできない。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-030,ヒョウゾウ,UC,CHARACTER,緑,コスト,5,6000,2000,斬,人魚族/魚人島,4,-,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-031,プリンプリン,C,CHARACTER,緑,コスト,2,2000,1000,知,東の海/海軍,4,【登場時】相手のレストのキャラ1枚までを選ぶ。選んだキャラのコストがそのキャラに付与されているドン‼の枚数と同じ場合、KOする。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-032,ブルック,SR,CHARACTER,緑,コスト,6,6000,1000,斬,麦わらの一味,4,【登場時】相手のカード1枚までを、レストにする。【起動メイン】このキャラをトラッシュに置くことができる：自分のリーダーが特徴《麦わらの一味》を持つ場合、自分の元々のコスト8以下のキャラ1枚までを、アクティブにする。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-033,ホーディ・ジョーンズ,C,CHARACTER,緑,コスト,4,5000,1000,打,魚人族/魚人島/新魚人海賊団,4,【登場時】自分の特徴《魚人族》を持つリーダーを、アクティブにする。その後、自分のライフの上から1枚を手札に加える。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-034,ヨーキ,C,CHARACTER,緑,コスト,1,-,2000,斬,ルンバー海賊団,4,【自分のターン中】【登場時】自分の「ブルック」1枚までを、このターン中、パワー+2000。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-035,ラブーン,UC,CHARACTER,緑,コスト,1,2000,2000,打,動物,4,自分の元々のパワー7000以下のキャラが相手の効果で場を離れる場合、代わりに自分のカード2枚をレストにできる。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-036,リューマ,C,CHARACTER,緑,コスト,6,8000,-,斬,ワノ国/スリラーバーク海賊団,4,【登場時】/【アタック時】相手のレストのコスト4以下のキャラ1枚までを、KOする。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-037,強ェ弱ェは結果が決めるのさ,UC,EVENT,緑,コスト,1,-,-,-,東の海/クリーク海賊団,4,【メイン】自分のデッキの上から5枚を見て、「強ェ弱ェは結果が決めるのさ」以外の特徴《東の海》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,【】カード1枚を引く。,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-038,命令してるんだ 誰もおれに逆らうな!!!,R,EVENT,緑,コスト,1,-,-,-,東の海/クリーク海賊団,4,【メイン】相手のドン‼が2枚以上付与されているレストのコスト8以下のキャラ1枚までは、次の相手のリフレッシュフェイズでアクティブにならない。【カウンター】自分の「クリーク」1枚までを、このバトル中、パワー+4000。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-039,レベッカ,L,LEADER,青,ライフ,5,5000,-,知,ドレスローザ,4,このリーダーはアタックできない。【起動メイン】このリーダーをレストにし、自分の特徴《ドレスローザ》を持つキャラ1枚を持ち主の手札に戻すことができる：自分の手札からコスト3の特徴《ドレスローザ》を持つキャラカード1枚までを、登場させる。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-040,ヴィオラ,R,CHARACTER,青,コスト,1,2000,2000,特,ドレスローザ/ドンキホーテ海賊団,4,【登場時】自分のデッキの上から3枚を見て、特徴《ドレスローザ》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-041,オオロンブス,UC,CHARACTER,青,コスト,3,4000,1000,打,ドレスローザ/ヨンタマリア大船団,4,【KO時】カード1枚を引く。【起動メイン】【ターン1回】自分のキャラ1枚を持ち主のデッキの下に置くことができる：このキャラは、このターン中、【速攻】を得る。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-042,キュロス,R,CHARACTER,青,コスト,3,5000,-,斬,ドレスローザ,4,【登場時】自分の手札1枚を捨てることができる：自分のリーダーが「レベッカ」の場合、このキャラは、このターン中、【速攻】を得る。【KO時】このキャラカードをトラッシュから手札に加える。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
OP15-043,ケリー・ファンク,C,CHARACTER,青,コスト,3,3000,1000,打,ドレスローザ/モガロ王国,4,【登場時】自分の手札から「ボビー・ファンク」1枚までを、登場させる。,,ブースターパック 神の島の冒険【OP-15】,dummy.gif,
