CardID,Name,Rarity,Type,Color,Cost_Life_Type,Cost_Life_Value,Power,Counter,Attribute,Feature,Block,Text,Trigger,SetInfo,ImageFileID,ImageFileID_small
OP10-001,スモーカー,L,LEADER,赤/緑,ライフ,4,5000,-,斬,パンクハザード/海軍,3,【相手のターン中】自分の特徴《海軍》か《パンクハザード》を持つキャラすべてを、パワー+1000。【起動メイン】【ターン1回】自分のパワー7000以上のキャラがいる場合、自分のドン‼2枚までを、アクティブにする。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-001,スモーカー,L,LEADER,赤/緑,ライフ,4,5000,-,斬,パンクハザード/海軍,3,【相手のターン中】自分の特徴《海軍》か《パンクハザード》を持つキャラすべてを、パワー+1000。【起動メイン】【ターン1回】自分のパワー7000以上のキャラがいる場合、自分のドン‼2枚までを、アクティブにする。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-002,シーザー・クラウン,L,LEADER,赤/青,ライフ,4,5000,-,特,科学者/パンクハザード,3,【ドン‼×2】【アタック時】自分のコスト2以上の特徴《パンクハザード》を持つキャラ1枚を、持ち主の手札に戻すことができる：相手のパワー4000以下のキャラ1枚までを、KOする。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-002,シーザー・クラウン,L,LEADER,赤/青,ライフ,4,5000,-,特,科学者/パンクハザード,3,【ドン‼×2】【アタック時】自分のコスト2以上の特徴《パンクハザード》を持つキャラ1枚を、持ち主の手札に戻すことができる：相手のパワー4000以下のキャラ1枚までを、KOする。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-003,シュガー,L,LEADER,赤/紫,ライフ,4,5000,-,特,ドンキホーテ海賊団,3,【自分のターン終了時】自分のパワー6000以上の特徴《ドンキホーテ海賊団》を持つキャラがいる場合、自分のドン‼1枚までを、アクティブにする。【相手のターン中】【ターン1回】自分がイベントを発動した時、ドン‼デッキからドン‼1枚までを、アクティブで追加する。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-003,シュガー,L,LEADER,赤/紫,ライフ,4,5000,-,特,ドンキホーテ海賊団,3,【自分のターン終了時】自分のパワー6000以上の特徴《ドンキホーテ海賊団》を持つキャラがいる場合、自分のドン‼1枚までを、アクティブにする。【相手のターン中】【ターン1回】自分がイベントを発動した時、ドン‼デッキからドン‼1枚までを、アクティブで追加する。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-004,ヴェルゴ,R,CHARACTER,赤,コスト,1,2000,1000,打,パンクハザード/海軍/ドンキホーテ海賊団,3,【登場時】自分のデッキの上から5枚を見て、「ヴェルゴ」以外の特徴《パンクハザード》を持つカード1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置く。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-005,サンジ,SR,CHARACTER,赤,コスト,3,3000,1000,特,パンクハザード/麦わらの一味,3,【自分のターン中】このキャラのパワー+3000。【KO時】カード1枚を引く。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-005,サンジ,SR,CHARACTER,赤,コスト,3,3000,1000,特,パンクハザード/麦わらの一味,3,【自分のターン中】このキャラのパワー+3000。【KO時】カード1枚を引く。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-006,シーザー・クラウン,UC,CHARACTER,赤,コスト,7,7000,-,特,科学者/パンクハザード,3,【登場時】自分のデッキの上から5枚を見て、「スマイリー」1枚までを公開し、手札に加える。その後、残りを好きな順番でデッキの下に置き、自分の手札から「スマイリー」1枚までを、登場させる。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-007,シーザー兵,UC,CHARACTER,赤,コスト,3,4000,1000,知,パンクハザード,3,【登場時】自分の手札からコスト2以下の特徴《パンクハザード》を持つキャラカード1枚までを、登場させる。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-008,スコッチ,C,CHARACTER,赤,コスト,2,1000,1000,射,パンクハザード,3,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【登場時】自分の「ロック」がいない場合、自分の手札から「ロック」1枚までを、登場させる。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-009,スマイリー,R,CHARACTER,赤,コスト,5,6000,1000,特,生物兵器/パンクハザード,3,【登場時】自分のリーダーが特徴《パンクハザード》を持つ場合、相手のキャラ1枚までを、このターン中、パワー-3000。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-010,チャドロス・ヒゲリゲス(茶ひげ),C,CHARACTER,赤,コスト,3,5000,-,斬,パンクハザード/茶ひげ海賊団,3,【アタック時】自分のパワー6000以上のキャラが1枚以下の場合、このキャラは、このターン中、パワー+1000。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-011,トニートニー・チョッパー,R,CHARACTER,赤,コスト,4,4000,2000,打,パンクハザード/麦わらの一味,3,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる)【相手のターン中】このキャラのパワー+2000。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-012,ドラゴン十三號,C,CHARACTER,赤,コスト,2,2000,1000,特,生物兵器/パンクハザード,3,【ブロッカー】(相手のアタックの後、このカードをレストにし、アタックの対象をこのカードにできる),,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-013,ナミ,C,CHARACTER,赤,コスト,5,7000,1000,打,パンクハザード/麦わらの一味,3,-,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-014,フランキー,C,CHARACTER,赤,コスト,6,8000,1000,打,動物/パンクハザード/麦わらの一味,3,-,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-015,モチャ,UC,CHARACTER,赤,コスト,3,3000,2000,打,パンクハザード,3,【登場時】相手のキャラ1枚までを、このターン中、パワー-1000。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-016,モネ,SR,CHARACTER,赤,コスト,2,3000,1000,特,パンクハザード/ドンキホーテ海賊団,3,【起動メイン】このキャラをレストにできる：自分のリーダーかキャラ1枚にレストのドン‼2枚までを、付与する。その後、相手のキャラ1枚までを、このターン中、パワー-1000。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-016,モネ,SR,CHARACTER,赤,コスト,2,3000,1000,特,パンクハザード/ドンキホーテ海賊団,3,【起動メイン】このキャラをレストにできる：自分のリーダーかキャラ1枚にレストのドン‼2枚までを、付与する。その後、相手のキャラ1枚までを、このターン中、パワー-1000。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-017,ロック,C,CHARACTER,赤,コスト,2,3000,1000,射,パンクハザード,3,【登場時】自分の「スコッチ」がいない場合、自分の手札から「スコッチ」1枚までを、登場させる。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-018,カマクラ十草紙,C,EVENT,赤,コスト,2,-,-,-,パンクハザード/ドンキホーテ海賊団,3,【カウンター】自分のリーダーかキャラ1枚までを、このバトル中、パワー+3000。その後、相手のリーダーかキャラ1枚までを、このターン中、パワー-2000。,【】自分のリーダーかキャラ1枚までを、このターン中、パワー+1000。,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-019,神避,R,EVENT,赤,コスト,1,-,-,-,四皇/赤髪海賊団,3,【メイン】自分のドン‼5枚をレストにできる：相手のパワー8000以下のキャラ1枚までを、KOする。【カウンター】自分のリーダー1枚までを、このバトル中、パワー+3000。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-019,神避,R,EVENT,赤,コスト,1,-,-,-,四皇/赤髪海賊団,3,【メイン】自分のドン‼5枚をレストにできる：相手のパワー8000以下のキャラ1枚までを、KOする。【カウンター】自分のリーダー1枚までを、このバトル中、パワー+3000。,,ブースターパック 王族の血統【OP-10】,dummy.gif,
OP10-020,ゴムゴムのUFO,UC,EVENT,赤,コスト,2,-,-,-,パンクハザード/麦わらの一味,3,【メイン】相手のキャラ1枚までを、このターン中、パワー-4000。その後、自分のライフが2枚以下の場合、自分のリーダーかキャラ1枚までを、このターン中、パワー+1000。,【】相手のパワー3000以下のキャラ1枚までを、KOする。,ブースターパック 王族の血統【OP-10】,dummy.gif,
